# fsae control log — tag=mpc_standalone
# t0_epoch_s=1786594807.5822  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=mpc_standalone
# use_nmpc=0
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# launch.use_precomputed_heading_profile=True
# launch.enable_dynamic_speed_cap=False
# launch.dynamic_cap_a_lat_max=3.2
# launch.dynamic_cap_safety=0.9
# launch.v_max=18.0
# launch.v_min=1.5
# mpc_params.q_e_y=6.35
# mpc_params.q_e_yd=0.5
# mpc_params.q_e_psi=1.65
# mpc_params.q_r=1.0
# mpc_params.q_e_v=5.4
# mpc_params.r_delta=1.35
# mpc_params.r_a_accel=2.25
# mpc_params.r_a_brake=0.5
# mpc_params.r_rate_delta=2.8
# mpc_params.r_rate_a=2.25
# mpc_params.terminal_q_scale=1.0
# mpc_params.adaptive_q_scaling_enabled=False
# mpc_params.steer_rate_anti_hunt_enabled=True
# mpc_params.adaptive_r_rate_enable_in_corners=True
# mpc_params.delay_compensation_enabled=True
# mpc_params.ref_heading_rate_limit_enabled=False
# mpc_params.ref_heading_rise_rate_deg_s=90.0
# mpc_params.max_delay_compensation_steps=3
# mpc_params.predict_epsi_clip=0.5
# mpc_params.pose_age_lp_alpha=0.15
# mpc_params.n_delay_hysteresis=0.25
# mpc_params.adaptive_r_rate_during_floor=0.625
# mpc_params.anti_hunt_boost_max=6.0
# mpc_params.corner_factor_k=8.0
# mpc_params.q_ey_straight=4.5
# mpc_params.q_ey_corner=9.0
# mpc_params.q_epsi_straight=1.5
# mpc_params.q_epsi_corner=3.0
# mpc_params.q_r_straight=1.0
# mpc_params.q_r_corner=0.5
# mpc_params.rrate_steer_straight=2.0
# mpc_params.rrate_steer_corner=1.25
# mpc_params.r_steer_corner_mid=1.35
# mpc_params.low_speed_corner_boost_v_half=4.0
# mpc_params.low_speed_corner_boost_max_extra=0.3
# mpc_params.epsi_ra_half_rad=0.17453292519943295
# mpc_params.epsi_ra_accel_boost_max=2.0
# mpc_params.epsi_ra_brake_floor=0.5
# mpc_params.nmpc_q_e_y=-1.0
# mpc_params.nmpc_q_e_yd=-1.0
# mpc_params.nmpc_q_e_psi=-1.0
# mpc_params.nmpc_q_epsi_dot=-1.0
# mpc_params.nmpc_q_e_v=-1.0
# mpc_params.nmpc_r_delta=-1.0
# mpc_params.nmpc_r_a_accel=-1.0
# mpc_params.nmpc_r_a_brake=-1.0
# mpc_params.nmpc_r_rate_delta=-1.0
# mpc_params.nmpc_r_rate_a=-1.0
# mpc_params.nmpc_terminal_scale=-1.0
# lap_time_s=55.1275
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.663064
# n_steps=1147
# rmse=0.416264
# peak_lateral_error_m=1.144430
# speed_rmse_mps=3.295040
# yaw_rms_radps=0.466826
# max_yaw_rate_radps=1.505375
# control_smooth_rms=0.211376
# jerk_rms=0.240868
# steer_rms=0.186954
# accel_rms_mps2=1.914724
# max_steering_rad=0.436332
# max_accel_mps2=12.000007
# steering_sat_ratio=0.073235
# steering_reversal_rms=0.071162
# steering_reversal_rate=0.249346
# steering_reversals=286
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,corner_factor,low_speed_corner_boost,corner_frac,Q_ey_base,Q_epsi_base,Q_r_base,R_steer_corner_blend,Rrate_steer_corner_blend,m_Q_ey_soften,m_R_speed,m_Rrate_corner,m_Rrate_antihunt,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs,nmpc_fyf_max_abs,nmpc_fyr_max_abs
31.8332,-25.8582,84.8866,-1.99102,6.632,9.772,-8.668,0.0643,9.288,-0.0550,-0.151285,1.0314,0,0,0.0382,0.0000,1,8.023,17.559,0.29212,0.03297,0.32509,5.96290,1.98763,0.83746,2.06754,1.75618,1.00000,1.78753,0.86599,1.07144,5.96290,1.98763,0.83746,2.06754,1.75618,3.22575,0.39158,,,,,,,,,,
31.8745,-25.9625,84.7053,-1.99577,6.782,9.772,-10.012,0.0846,9.015,-0.1239,-0.174742,1.0786,0,0,0.0577,0.0000,1,7.974,8.890,0.29212,0.03251,0.32463,5.96083,1.98694,0.83769,2.07566,1.75653,1.00000,1.79590,0.86599,1.06379,5.96083,1.98694,0.83769,2.07566,1.75653,3.20966,0.39337,,,,,,,,,,
31.9263,-26.1876,84.3180,-2.01722,7.036,9.691,-3.364,0.1140,6.388,-0.3476,-0.058721,1.0371,0,0,0.0340,0.0000,1,9.779,10.540,0.29182,0.03173,0.32355,5.95597,1.98532,0.83823,2.08932,1.75734,1.00000,1.80959,0.86616,1.08459,5.95597,1.98532,0.83823,2.08932,1.75734,2.94443,0.42284,,,,,,,,,,
31.9742,-26.4411,83.9057,-2.05445,7.315,9.605,-0.488,0.1120,2.877,-0.6921,-0.008525,0.9554,0,0,0.0263,0.0000,1,7.301,8.398,0.29484,0.03127,0.32611,5.96751,1.98917,0.83694,2.09971,1.75541,1.00000,1.82408,0.86446,1.17575,5.96751,1.98917,0.83694,2.09971,1.75541,2.48014,0.47443,,,,,,,,,,
32.0264,-26.5603,83.7234,-2.07445,7.443,9.605,1.285,0.1005,0.363,-0.6907,0.022433,0.9335,0,0,0.0398,0.0000,1,9.947,10.745,0.29807,0.03126,0.32933,5.98197,1.99399,0.83534,2.10196,1.75301,1.00000,1.83052,0.86263,1.21207,5.98197,1.99399,0.83534,2.10196,1.75301,2.44093,0.47879,,,,,,,,,,
32.0891,-26.8196,83.3168,-2.11436,7.838,9.514,7.833,0.0705,-3.291,-0.7023,0.136714,0.6261,0,0,0.0325,0.0000,1,22.053,22.950,0.29982,0.03039,0.33021,5.98595,1.99532,0.83489,2.11823,1.75234,1.00000,1.84960,0.86164,1.18171,5.98595,1.99532,0.83489,2.11823,1.75234,2.91830,0.42574,,,,,,,,,,
32.1281,-26.9403,83.1221,-2.12872,7.989,9.419,1.249,0.0568,-4.115,-0.4908,0.021796,0.4986,0,0,0.0445,0.0000,1,10.708,12.701,0.29982,0.03001,0.32983,5.98423,1.99474,0.83509,2.12501,1.75263,1.00000,1.85662,0.86164,1.21473,5.98423,1.99474,0.83509,2.12501,1.75263,2.89335,0.42852,,,,,,,,,,
32.1859,-27.2096,82.6832,-2.14890,8.304,9.322,10.249,0.0349,-8.035,-0.2643,0.178876,0.2477,0,0,0.0300,0.0000,1,19.235,20.036,0.30698,0.02994,0.33692,6.01613,2.00538,0.83154,2.12951,1.74731,1.00000,1.87080,0.85755,1.16413,6.01613,2.00538,0.83154,2.12951,1.74731,3.24875,0.38903,,,,,,,,,,
32.2303,-27.3558,82.4422,-2.15293,8.450,9.222,6.548,0.0166,-8.266,-0.1311,0.114279,0.1183,0,0,0.0415,0.0000,1,8.183,13.175,0.30698,0.02959,0.33656,6.01454,2.00485,0.83172,2.13564,1.74758,1.00000,1.87718,0.85755,1.15185,6.01454,2.00485,0.83172,2.13564,1.74758,3.19229,0.39530,,,,,,,,,,
32.2753,-27.6526,81.9756,-2.15446,8.691,9.119,13.268,-0.0310,-9.764,0.0017,0.231574,-0.0770,0,0,0.0288,0.0000,1,9.020,9.734,0.31635,0.02991,0.34626,6.05816,2.01939,0.82687,2.13318,1.74031,1.00000,1.88740,0.85213,1.06752,6.05816,2.01939,0.82687,2.13318,1.74031,3.29309,0.38410,,,,,,,,,,
32.3254,-27.7931,81.7482,-2.15181,8.734,9.119,8.562,-0.0523,-11.047,0.0863,0.149443,-0.1742,0,0,0.0380,0.0000,1,8.323,9.750,0.31958,0.03012,0.34969,6.07361,2.02454,0.82515,2.13061,1.73773,1.00000,1.88917,0.85025,1.05447,6.07361,2.02454,0.82515,2.13061,1.73773,3.32250,0.38083,,,,,,,,,,
32.3748,-28.0740,81.2650,-2.13608,8.684,8.913,14.254,-0.0917,-11.611,0.3283,0.248779,-0.1379,0,0,0.0271,0.0000,1,8.414,9.185,0.32522,0.03077,0.35599,6.10194,2.03398,0.82201,2.12124,1.73301,1.00000,1.88707,0.84693,1.03815,6.10194,2.03398,0.82201,2.12124,1.73301,3.35222,0.37753,,,,,,,,,,
32.4274,-28.1985,81.0368,-2.12392,8.657,8.913,9.869,-0.1021,-12.411,0.3898,0.172243,-0.0486,0,0,0.0392,0.0000,1,10.112,11.729,0.32927,0.03122,0.36048,6.12218,2.04073,0.81976,2.11490,1.72964,1.00000,1.88598,0.84453,1.03552,6.12218,2.04073,0.81976,2.11490,1.72964,3.36282,0.37635,,,,,,,,,,
32.4772,-28.4477,80.5454,-2.08810,8.503,8.809,12.421,-0.1212,-11.891,0.6672,0.216795,0.1285,0,0,0.0277,0.0000,1,9.713,11.527,0.33930,0.03256,0.37186,6.17338,2.05779,0.81407,2.09575,1.72110,1.00000,1.87944,0.83852,1.03302,6.17338,2.05779,0.81407,2.09575,1.72110,3.32977,0.38003,,,,,,,,,,
32.5246,-28.5539,80.3184,-2.06935,8.343,8.707,7.977,-0.1275,-10.816,0.5912,0.139228,0.3064,0,0,0.0399,0.0000,1,7.545,8.236,0.33930,0.03299,0.37229,6.17528,2.05843,0.81386,2.08939,1.72079,1.00000,1.87252,0.83852,1.03750,6.17528,2.05843,0.81386,2.08939,1.72079,3.25454,0.38838,,,,,,,,,,
32.5791,-28.7626,79.8254,-2.02304,8.135,8.607,13.470,-0.1198,-11.339,0.7713,0.235102,0.5143,0,0,0.0200,0.0000,1,10.241,13.498,0.34905,0.03452,0.38357,6.22605,2.07535,0.80822,2.06840,1.71233,1.00000,1.86327,0.83258,1.03381,6.22605,2.07535,0.80822,2.06840,1.71233,3.30336,0.38296,,,,,,,,,,
32.6280,-28.8540,79.5827,-1.99795,8.090,8.508,5.040,-0.1168,-9.901,0.6706,0.087973,0.5968,0,0,0.0375,0.0000,1,11.444,12.366,0.34905,0.03464,0.38369,6.22662,2.07554,0.80815,2.06657,1.71223,1.00000,1.86125,0.83258,1.04398,6.22662,2.07554,0.80815,2.06657,1.71223,3.18177,0.39647,,,,,,,,,,
32.6754,-28.9436,79.3314,-1.97085,7.983,8.508,13.003,-0.1049,-9.996,0.8300,0.226954,0.6919,0,0,0.0578,0.0000,1,8.749,9.474,0.35178,0.03523,0.38701,6.24153,2.08051,0.80650,2.05868,1.70974,1.00000,1.85637,0.83090,1.04137,6.24153,2.08051,0.80650,2.05868,1.70974,3.22978,0.39114,,,,,,,,,,
32.7262,-29.0895,78.8557,-1.91787,7.888,8.414,4.003,-0.0772,-8.648,0.6464,0.069874,0.7899,0,0,0.0370,0.0000,1,9.708,10.513,0.35795,0.03613,0.39408,6.27335,2.09112,0.80296,2.04691,1.70444,1.00000,1.85197,0.82709,1.06312,6.27335,2.09112,0.80296,2.04691,1.70444,3.09612,0.40599,,,,,,,,,,
32.7765,-29.2166,78.3602,-1.86256,7.935,8.322,5.744,-0.0409,-7.206,0.8791,0.100254,0.7613,0,0,0.0161,0.0000,1,10.142,10.831,0.36182,0.03638,0.39820,6.29192,2.09731,0.80090,2.04393,1.70135,1.00000,1.85415,0.82467,1.09291,6.29192,2.09731,0.80090,2.04393,1.70135,3.00439,0.41618,,,,,,,,,,
32.8277,-29.2655,78.1222,-1.83578,8.004,8.236,5.738,-0.0122,-7.441,0.6651,0.100140,0.6665,0,0,0.0336,0.0000,1,8.897,12.019,0.36916,0.03690,0.40607,6.32730,2.10910,0.79697,2.03741,1.69545,1.00000,1.85733,0.82004,1.10871,6.32730,2.10910,0.79697,2.03741,1.69545,3.05315,0.41076,,,,,,,,,,
32.8838,-29.3154,77.8568,-1.80705,8.087,8.155,0.921,0.0074,-5.794,0.8711,0.016066,0.5572,0,0,0.0526,0.0000,1,12.720,17.402,0.36916,0.03665,0.40581,6.32616,2.10872,0.79709,2.04076,1.69564,1.00000,1.86113,0.82004,1.21938,6.32616,2.10872,0.79709,2.04076,1.69564,2.86132,0.43208,,,,,,,,,,
32.9262,-29.4034,77.3303,-1.75510,8.316,8.080,3.080,0.0497,-4.627,0.5623,0.053759,0.3018,0,0,0.0249,0.0000,1,8.408,9.824,0.37189,0.03623,0.40813,6.33658,2.11219,0.79594,2.04623,1.69390,1.00000,1.87135,0.81831,1.23900,6.33658,2.11219,0.79594,2.04623,1.69390,2.82155,0.43649,,,,,,,,,,
32.9927,-29.4396,77.0510,-1.72989,8.440,8.080,1.636,0.0756,-5.029,0.7432,0.028562,0.1048,0,0,0.0410,0.0000,1,17.757,25.822,0.37506,0.03618,0.41124,6.35056,2.11685,0.79438,2.04685,1.69157,1.00000,1.87673,0.81629,1.16097,6.35056,2.11685,0.79438,2.04685,1.69157,2.83999,0.43445,,,,,,,,,,
33.0277,-29.4790,76.7691,-1.70878,8.532,8.012,4.922,0.0923,-5.705,0.6115,0.085902,-0.0605,0,0,0.0488,0.0000,1,10.261,11.756,0.37967,0.03636,0.41603,6.37212,2.12404,0.79199,2.04430,1.68798,1.00000,1.88068,0.81333,1.11583,6.37212,2.12404,0.79199,2.04430,1.68798,2.95565,0.42159,,,,,,,,,,
33.0797,-29.5457,76.1952,-1.67420,8.687,7.953,1.157,0.1028,-5.645,0.5543,0.020190,-0.3588,0,0,0.0358,0.0000,1,13.588,14.247,0.38315,0.03624,0.41939,6.38725,2.12908,0.79031,2.04542,1.68546,1.00000,1.88721,0.81108,1.10338,6.38725,2.12908,0.79031,2.04542,1.68546,2.92560,0.42493,,,,,,,,,,
33.1277,-29.5692,75.9340,-1.66097,8.730,7.905,3.604,0.1022,-4.888,0.4115,0.062906,-0.5982,0,0,0.0449,0.0000,1,9.053,11.976,0.38315,0.03612,0.41927,6.38669,2.12890,0.79037,2.04698,1.68555,1.00000,1.88901,0.81108,1.10724,6.38669,2.12890,0.79037,2.04698,1.68555,2.89340,0.42851,,,,,,,,,,
33.1753,-29.6035,75.3672,-1.63684,8.648,7.869,7.667,0.1110,-7.449,0.3680,0.133812,-0.6712,0,0,0.0295,0.0000,1,8.131,9.544,0.39032,0.03703,0.42736,6.42311,2.14104,0.78632,2.03461,1.67948,1.00000,1.88557,0.80640,1.08504,6.42311,2.14104,0.78632,2.03461,1.67948,3.13171,0.40203,,,,,,,,,,
33.2281,-29.6187,75.0862,-1.62735,8.563,7.843,1.719,0.0976,-6.905,0.2893,0.029999,-0.6523,0,0,0.0380,0.0000,1,8.738,12.355,0.39032,0.03728,0.42761,6.42423,2.14141,0.78620,2.03156,1.67930,1.00000,1.88201,0.80640,1.09358,6.42423,2.14141,0.78620,2.03156,1.67930,3.05467,0.41059,,,,,,,,,,
33.2751,-29.6293,74.5287,-1.60736,8.351,7.826,10.086,0.0840,-7.779,0.3079,0.176042,-0.4330,0,0,0.0263,0.0000,1,8.777,9.504,0.39166,0.03805,0.42971,6.43369,2.14456,0.78515,2.02203,1.67772,1.00000,1.87289,0.80552,1.11584,6.43369,2.14456,0.78515,2.02203,1.67772,3.16483,0.39835,,,,,,,,,,
33.3344,-29.6271,74.2689,-1.59591,8.293,7.826,4.708,0.0799,-9.173,0.3756,0.082176,-0.3030,0,0,0.0347,0.0000,1,8.682,18.736,0.39116,0.03819,0.42935,6.43207,2.14402,0.78533,2.02046,1.67799,1.00000,1.87030,0.80585,1.11533,6.43207,2.14402,0.78533,2.02046,1.67799,3.21109,0.39321,,,,,,,,,,
33.3797,-29.6227,73.7515,-1.57558,8.064,7.809,12.376,0.0496,-10.089,0.3737,0.216005,0.0234,0,0,0.0208,0.0000,1,11.485,13.885,0.39062,0.03885,0.42947,6.43262,2.14421,0.78526,2.01243,1.67790,1.00000,1.86006,0.80621,1.14865,6.43262,2.14421,0.78526,2.01243,1.67790,3.29797,0.38356,,,,,,,,,,
33.4250,-29.6123,73.5093,-1.56555,7.897,7.809,8.596,0.0416,-11.615,0.3007,0.150036,0.2122,0,0,0.0281,0.0000,1,8.556,9.371,0.39233,0.03957,0.43191,6.44358,2.14786,0.78405,2.00371,1.67607,1.00000,1.85238,0.80508,1.11390,6.44358,2.14786,0.78405,2.00371,1.67607,3.35539,0.37718,,,,,,,,,,
33.4754,-29.5986,73.2484,-1.55197,7.831,7.805,9.745,0.0224,-10.838,0.3198,0.170081,0.2888,0,0,0.0475,0.0000,1,9.066,9.715,0.39233,0.03980,0.43213,6.44458,2.14819,0.78394,2.00107,1.67590,1.00000,1.84927,0.80508,1.09318,6.44458,2.14819,0.78394,2.00107,1.67590,3.31676,0.38147,,,,,,,,,,
33.5276,-29.5552,72.7583,-1.52249,7.642,7.798,10.051,0.0005,-11.250,0.5108,0.175420,0.4411,0,0,0.0248,0.0000,1,11.154,11.843,0.39365,0.04058,0.43423,6.45402,2.15134,0.78289,1.99178,1.67433,1.00000,1.84025,0.80421,1.06793,6.45402,2.15134,0.78289,1.99178,1.67433,3.32416,0.38065,,,,,,,,,,
33.5763,-29.5262,72.5278,-1.50621,7.491,7.798,12.822,-0.0031,-12.417,0.3900,0.223791,0.5769,0,0,0.0436,0.0000,1,9.841,10.595,0.39724,0.04148,0.43873,6.47428,2.15809,0.78064,1.98108,1.67095,1.00000,1.83288,0.80183,1.05432,6.47428,2.15809,0.78064,1.98108,1.67095,3.39644,0.37262,,,,,,,,,,
33.6277,-29.4891,72.2805,-1.48524,7.479,7.787,6.446,-0.0103,-11.215,0.6711,0.112509,0.6058,0,0,0.0571,0.0000,1,10.134,11.658,0.39724,0.04153,0.43877,6.47447,2.15816,0.78061,1.98060,1.67092,1.00000,1.83230,0.80183,1.06664,6.47447,2.15816,0.78061,1.98060,1.67092,3.29057,0.38438,,,,,,,,,,
33.6797,-29.4486,72.0531,-1.46501,7.364,7.787,14.845,-0.0087,-12.162,0.5478,0.259090,0.6836,0,0,0.0621,0.0000,1,9.010,11.346,0.39956,0.04219,0.44175,6.48786,2.16262,0.77913,1.97292,1.66869,1.00000,1.82655,0.80030,1.05124,6.48786,2.16262,0.77913,1.97292,1.66869,3.38549,0.37383,,,,,,,,,,
33.7263,-29.3431,71.5726,-1.41554,7.306,7.768,5.845,-0.0024,-11.448,0.6445,0.102011,0.7392,0,0,0.0337,0.0000,1,9.549,10.419,0.40409,0.04289,0.44698,6.51140,2.17047,0.77651,1.96488,1.66477,1.00000,1.82360,0.79727,1.07045,6.51140,2.17047,0.77651,1.96488,1.66477,3.30007,0.38333,,,,,,,,,,
33.7805,-29.2843,71.3318,-1.38878,7.417,7.737,13.892,0.0064,-12.055,0.7106,0.242458,0.6372,0,0,0.0322,0.0000,1,14.023,14.998,0.40601,0.04268,0.44868,6.51907,2.17302,0.77566,1.96714,1.66349,1.00000,1.82918,0.79598,1.06070,6.51907,2.17302,0.77566,1.96714,1.66349,3.37078,0.37547,,,,,,,,,,
33.8283,-29.2223,71.0915,-1.36439,7.432,7.695,4.892,-0.0001,-10.657,0.4808,0.085378,0.5891,0,0,0.0456,0.0000,1,11.459,12.361,0.40601,0.04262,0.44863,6.51882,2.17294,0.77569,1.96777,1.66353,1.00000,1.82994,0.79598,1.08154,6.51882,2.17294,0.77569,1.96777,1.66353,3.26459,0.38727,,,,,,,,,,
33.8861,-29.1563,70.8486,-1.33896,7.542,7.695,13.593,0.0028,-11.362,0.6836,0.237244,0.4641,0,0,0.0625,0.0000,1,9.519,14.581,0.41018,0.04264,0.45282,6.53770,2.17923,0.77359,1.96712,1.66038,1.00000,1.83542,0.79316,1.06325,6.53770,2.17923,0.77359,1.96712,1.66038,3.33870,0.37903,,,,,,,,,,
33.9245,-29.0023,70.3641,-1.29324,7.672,7.642,5.631,-0.0008,-10.932,0.4524,0.098288,0.3101,0,0,0.0150,0.0000,1,7.594,8.795,0.41477,0.04264,0.45741,6.55834,2.18611,0.77130,1.96657,1.65694,1.00000,1.84174,0.79003,1.07153,6.55834,2.18611,0.77130,1.96657,1.65694,3.28664,0.38482,,,,,,,,,,
33.9766,-28.9179,70.1191,-1.27198,7.767,7.579,9.904,-0.0098,-9.714,0.5363,0.172861,0.1747,0,0,0.0260,0.0000,1,9.420,11.034,0.41477,0.04230,0.45707,6.55680,2.18560,0.77147,1.97027,1.65720,1.00000,1.84625,0.79003,1.06919,6.55680,2.18560,0.77147,1.97027,1.65720,3.23682,0.39035,,,,,,,,,,
34.0289,-28.8245,69.8735,-1.24984,7.870,7.579,8.745,-0.0091,-10.664,0.5710,0.152621,0.0468,0,0,0.0244,0.0000,1,12.356,13.192,0.41829,0.04229,0.46058,6.57261,2.19087,0.76971,1.96979,1.65457,1.00000,1.85110,0.78762,1.06167,6.57261,2.19087,0.76971,1.96979,1.65457,3.28106,0.38544,,,,,,,,,,
34.0814,-28.7263,69.6286,-1.22898,7.904,7.508,12.531,-0.0072,-11.720,0.4053,0.218714,-0.0525,0,0,0.0366,0.0000,1,13.555,14.309,0.42382,0.04273,0.46655,6.59948,2.19983,0.76672,1.96407,1.65009,1.00000,1.85268,0.78380,1.05068,6.59948,2.19983,0.76672,1.96407,1.65009,3.36103,0.37655,,,,,,,,,,
34.1330,-28.6202,69.3854,-1.20684,7.947,7.429,5.181,-0.0159,-10.451,0.5630,0.090427,-0.1881,0,0,0.0448,0.0000,1,16.508,17.485,0.42382,0.04257,0.46639,6.59878,2.19959,0.76680,1.96570,1.65020,1.00000,1.85470,0.78380,1.06209,6.59878,2.19959,0.76680,1.96570,1.65020,3.24607,0.38933,,,,,,,,,,
34.1797,-28.5073,69.1487,-1.18438,7.849,7.429,14.181,-0.0093,-11.450,0.5556,0.247506,-0.1792,0,0,0.0449,0.0000,1,12.351,13.888,0.42560,0.04310,0.46870,6.60916,2.20305,0.76565,1.95975,1.64847,1.00000,1.85012,0.78256,1.04846,6.60916,2.20305,0.76565,1.95975,1.64847,3.34893,0.37790,,,,,,,,,,
34.2261,-28.2639,68.6870,-1.13502,7.748,7.348,5.181,-0.0018,-10.943,0.6817,0.090427,-0.0826,0,0,0.0175,0.0000,1,9.634,10.579,0.43188,0.04412,0.47600,6.64200,2.21400,0.76200,1.94800,1.64300,1.00000,1.84535,0.77816,1.06660,6.64200,2.21400,0.76200,1.94800,1.64300,3.26595,0.38712,,,,,,,,,,
34.2821,-28.2639,68.6870,-1.13502,7.748,7.348,12.782,-0.0018,-10.943,0.6817,0.223092,-0.0856,0,0,0.0675,0.0000,1,15.615,16.468,0.43188,0.04412,0.47600,6.64200,2.21400,0.76200,1.94800,1.64300,1.00000,1.84535,0.77816,1.05608,6.64200,2.21400,0.76200,1.94800,1.64300,3.30893,0.38234,,,,,,,,,,
34.3315,-28.0081,68.2423,-1.08394,7.625,7.269,5.093,0.0028,-10.374,0.5041,0.088893,0.0204,0,0,0.0307,0.0000,1,14.906,15.730,0.43639,0.04505,0.48144,6.66648,2.22216,0.75928,1.93765,1.63892,1.00000,1.83943,0.77498,1.07488,6.66648,2.22216,0.75928,1.93765,1.63892,3.25101,0.38878,,,,,,,,,,
34.3815,-27.8777,68.0251,-1.05912,7.592,7.198,13.815,0.0077,-11.349,0.6854,0.241111,0.0404,0,0,0.0414,0.0000,1,14.929,15.854,0.44231,0.04579,0.48809,6.69642,2.23214,0.75595,1.92902,1.63393,1.00000,1.83785,0.77076,1.05935,6.69642,2.23214,0.75595,1.92902,1.63393,3.34002,0.37889,,,,,,,,,,
34.4306,-27.7449,67.8134,-1.03640,7.488,7.142,4.815,-0.0032,-10.047,0.5794,0.084032,0.0993,0,0,0.0416,0.0000,1,11.720,14.159,0.44231,0.04620,0.48851,6.69829,2.23276,0.75575,1.92503,1.63362,1.00000,1.83275,0.77076,1.07834,6.69829,2.23276,0.75575,1.92503,1.63362,3.22028,0.39219,,,,,,,,,,
34.4842,-27.6059,67.6075,-1.01307,7.444,7.142,13.815,0.0019,-11.145,0.4650,0.241111,0.1178,0,0,0.0525,0.0000,1,16.103,18.333,0.44809,0.04698,0.49507,6.72784,2.24261,0.75246,1.91616,1.62869,1.00000,1.83058,0.76660,1.05515,6.72784,2.24261,0.75246,1.91616,1.62869,3.34332,0.37852,,,,,,,,,,
34.5275,-27.4665,67.4071,-0.99293,7.316,7.105,4.815,-0.0090,-9.991,0.5186,0.084032,0.2008,0,0,0.0530,0.0000,1,10.205,11.638,0.44809,0.04752,0.49561,6.73024,2.24341,0.75220,1.91116,1.62829,1.00000,1.82411,0.76660,1.07193,6.73024,2.24341,0.75220,1.91116,1.62829,3.22312,0.39188,,,,,,,,,,
34.5765,-27.1773,67.0203,-0.95331,7.171,7.090,13.121,-0.0191,-10.199,0.4029,0.229005,0.3097,0,0,0.0245,0.0000,1,9.853,10.680,0.44856,0.04818,0.49674,6.73534,2.24511,0.75163,1.90487,1.62744,1.00000,1.81670,0.76626,1.05208,6.73534,2.24511,0.75163,1.90487,1.62744,3.29125,0.38431,,,,,,,,,,
34.6275,-27.0276,66.8332,-0.93324,7.177,7.090,8.991,-0.0196,-11.579,0.5990,0.156922,0.3030,0,0,0.0243,0.0000,1,9.572,11.129,0.43999,0.04724,0.48723,6.69255,2.23085,0.75638,1.91554,1.63458,1.00000,1.81697,0.77242,1.05063,6.69255,2.23085,0.75638,1.91554,1.63458,3.32897,0.38011,,,,,,,,,,
34.6750,-26.8786,66.6512,-0.91647,7.052,7.097,10.908,-0.0344,-10.618,0.3308,0.190378,0.3817,0,0,0.0284,0.0000,1,8.601,9.376,0.43999,0.04777,0.48777,6.69495,2.23165,0.75612,1.91044,1.63418,1.00000,1.81045,0.77242,1.04748,6.69495,2.23165,0.75612,1.91044,1.63418,3.30113,0.38321,,,,,,,,,,
34.7327,-26.7243,66.4723,-0.89736,7.075,7.097,12.730,-0.0380,-12.117,0.4243,0.222183,0.3562,0,0,0.0438,0.0000,1,16.073,17.077,0.43471,0.04710,0.48181,6.66815,2.22272,0.75909,1.91779,1.63864,1.00000,1.81165,0.77617,1.03948,6.66815,2.22272,0.75909,1.91779,1.63864,3.37685,0.37479,,,,,,,,,,
34.7812,-26.5673,66.3022,-0.87972,6.931,7.128,8.772,-0.0487,-11.106,0.5061,0.153102,0.4542,0,0,0.0460,0.0000,1,14.842,15.531,0.43471,0.04772,0.48243,6.67094,2.22365,0.75878,1.91177,1.63818,1.00000,1.80399,0.77617,1.04329,6.67094,2.22365,0.75878,1.91177,1.63818,3.30051,0.38328,,,,,,,,,,
34.8242,-26.4050,66.1351,-0.85894,6.972,7.128,15.419,-0.0483,-12.544,0.4348,0.269109,0.4214,0,0,0.0473,0.0000,1,7.493,8.451,0.42897,0.04692,0.47589,6.64150,2.21383,0.76206,1.92043,1.64308,1.00000,1.80620,0.78021,1.03441,6.64150,2.21383,0.76206,1.92043,1.64308,3.40431,0.37174,,,,,,,,,,
34.8749,-26.0693,65.8209,-0.81473,6.900,7.181,9.210,-0.0481,-12.603,0.7233,0.160747,0.4636,0,0,0.0144,0.0000,1,8.434,9.238,0.42204,0.04647,0.46851,6.60830,2.20277,0.76574,1.92566,1.64862,1.00000,1.80230,0.78503,1.03932,6.60830,2.20277,0.76574,1.92566,1.64862,3.36350,0.37628,,,,,,,,,,
