# fsae control log — tag=mpc_standalone
# t0_epoch_s=1786571022.5192  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=mpc_standalone
# use_nmpc=1
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# launch.use_precomputed_heading_profile=True
# launch.enable_dynamic_speed_cap=False
# launch.dynamic_cap_a_lat_max=3.2
# launch.dynamic_cap_safety=0.9
# launch.v_max=18.0
# launch.v_min=1.5
# mpc_params.q_e_y=6.35
# mpc_params.q_e_yd=0.5
# mpc_params.q_e_psi=1.65
# mpc_params.q_r=1.0
# mpc_params.q_e_v=5.4
# mpc_params.r_delta=1.8
# mpc_params.r_a_accel=2.25
# mpc_params.r_a_brake=0.5
# mpc_params.r_rate_delta=2.5
# mpc_params.r_rate_a=2.25
# mpc_params.terminal_q_scale=1.0
# mpc_params.adaptive_q_scaling_enabled=False
# mpc_params.steer_rate_anti_hunt_enabled=True
# mpc_params.adaptive_r_rate_enable_in_corners=True
# mpc_params.delay_compensation_enabled=True
# mpc_params.ref_heading_rate_limit_enabled=False
# mpc_params.ref_heading_rise_rate_deg_s=90.0
# mpc_params.max_delay_compensation_steps=3
# mpc_params.predict_epsi_clip=0.5
# mpc_params.pose_age_lp_alpha=0.15
# mpc_params.n_delay_hysteresis=0.25
# mpc_params.adaptive_r_rate_during_floor=0.625
# mpc_params.anti_hunt_boost_max=6.0
# mpc_params.corner_factor_k=8.0
# mpc_params.q_ey_straight=4.5
# mpc_params.q_ey_corner=9.0
# mpc_params.q_epsi_straight=1.5
# mpc_params.q_epsi_corner=3.0
# mpc_params.q_r_straight=1.0
# mpc_params.q_r_corner=0.5
# mpc_params.rrate_steer_straight=2.0
# mpc_params.rrate_steer_corner=1.25
# mpc_params.r_steer_corner_mid=1.35
# mpc_params.low_speed_corner_boost_v_half=4.0
# mpc_params.low_speed_corner_boost_max_extra=0.3
# mpc_params.epsi_ra_half_rad=0.17453292519943295
# mpc_params.epsi_ra_accel_boost_max=2.0
# mpc_params.epsi_ra_brake_floor=0.5
# mpc_params.nmpc_q_e_y=-1.0
# mpc_params.nmpc_q_e_yd=-1.0
# mpc_params.nmpc_q_e_psi=-1.0
# mpc_params.nmpc_q_epsi_dot=-1.0
# mpc_params.nmpc_q_e_v=-1.0
# mpc_params.nmpc_r_delta=-1.0
# mpc_params.nmpc_r_a_accel=-1.0
# mpc_params.nmpc_r_a_brake=-1.0
# mpc_params.nmpc_r_rate_delta=-1.0
# mpc_params.nmpc_r_rate_a=-1.0
# mpc_params.nmpc_terminal_scale=-1.0
# nmpc_params.use_nmpc=True
# nmpc_params.nmpc_horizon=20
# nmpc_params.nmpc_sqp_iters=1
# nmpc_params.nmpc_solve_budget_ms=25.0
# nmpc_params.nmpc_rk_substeps=2
# nmpc_params.nmpc_jac_substeps=1
# nmpc_params.nmpc_trust_delta_rad=0.15707963267948966
# nmpc_params.nmpc_trust_a=0.6
# nmpc_params.nmpc_backtrack_max=2
# nmpc_params.nmpc_track_halfwidth=3.5
# nmpc_params.nmpc_slack_weight=10000.0
# nmpc_params.nmpc_curvature_dense_step=0.5
# nmpc_params.nmpc_curvature_smooth_w=3
# nmpc_params.nmpc_kappa_clip=0.5
# nmpc_params.nmpc_alat_ceiling_enabled=True
# nmpc_params.nmpc_osqp_max_iter=500
# nmpc_params.nmpc_osqp_eps=0.0001
# nmpc_effective.w_out=[6.35, 0.5, 1.65, 1.0, 5.4]
# nmpc_effective.r_delta=1.8
# nmpc_effective.r_a_accel=2.25
# nmpc_effective.r_a_brake=0.5
# nmpc_effective.r_rate=[2.5, 2.25]
# nmpc_effective.terminal_scale=1.0
# lap_time_s=52.3495
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.532012
# n_steps=1214
# rmse=0.378183
# peak_lateral_error_m=1.179072
# speed_rmse_mps=3.220934
# yaw_rms_radps=0.447572
# max_yaw_rate_radps=1.375391
# control_smooth_rms=0.226654
# jerk_rms=0.246474
# steer_rms=0.143954
# accel_rms_mps2=1.881400
# max_steering_rad=0.436331
# max_accel_mps2=12.000000
# steering_sat_ratio=0.005766
# steering_reversal_rms=0.056059
# steering_reversal_rate=0.186161
# steering_reversals=226
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,kappa,kappa_max_abs,kappa_growth_rate,kappa_max_abs_effective,corner_demand,demand_frac,alat_ceiling,uturn_severity,last_peak_kappa,dist_since_peak,m_Q_ey_approach,m_Q_ey_straight,m_Q_ey_uturn,m_Q_ey_soften,m_Q_epsi_approach,m_Q_epsi_exit,m_Q_epsi_straight,m_Q_epsi_uturn,m_Q_r_relax,m_Q_r_straight,m_Q_r_uturn,m_R_speed,m_R_straight,m_R_steer_relax,m_Rrate_corner,m_Rrate_antihunt,m_Rrate_lowspeed,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,kappa_horizon_end,w_epsi_sum,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs
44.5025,-14.8253,36.9773,-3.13449,13.730,12.356,-4.902,0.0473,-0.044,0.0765,-0.085564,0.3867,0,0,0.0531,0.0000,1,14.197,14.546,0.00388,0.09177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,29.40755,386.18382,0.08755,-0.51189,-0.03949,0.51189
44.5479,-15.6035,36.9729,-3.13225,13.681,11.973,4.096,0.0459,-0.098,0.0088,0.071492,0.2274,0,0,0.0452,0.0000,1,9.748,10.060,0.00443,0.09163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,25.23194,386.96208,0.08749,-0.49234,-0.09714,0.49234
44.6017,-16.3864,36.9578,-3.12853,13.638,11.577,0.021,0.0537,-0.105,0.1195,0.000360,0.1294,0,0,0.0454,0.0000,1,13.558,13.828,0.00537,0.09173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,28.93851,387.74538,0.08597,-0.21216,-0.03471,0.34300
44.6476,-16.7384,36.9521,-3.12665,13.622,11.577,-2.701,0.0552,-0.110,0.0769,-0.047134,-0.0655,0,0,0.0628,0.0000,1,9.138,9.660,0.00595,0.09194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,24.87163,388.09755,0.08532,-0.43816,-0.13648,0.43816
44.6979,-17.5125,36.9387,-3.12379,13.571,11.169,3.660,0.0559,-0.240,0.0935,0.063877,-0.1745,0,0,0.0554,0.0000,1,9.853,10.141,0.00730,0.09195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,36.14939,388.87197,0.08267,-0.70118,-0.08394,0.70118
44.7499,-18.2840,36.9157,-3.11710,13.478,10.751,0.076,0.0644,-0.211,0.1341,0.001321,-0.5887,0,0,0.0538,0.0000,1,11.737,12.077,0.00876,0.09196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,38.29066,389.64425,0.08038,-0.57472,-0.15355,0.57472
44.7978,-18.9754,36.9087,-3.11676,13.349,10.535,9.074,0.0505,-0.586,-0.0209,0.158369,-0.7063,0,0,0.0448,0.0000,1,9.650,9.936,0.01131,0.09187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,55.56855,390.33601,0.07971,-0.95251,-0.11307,0.95251
44.8533,-19.4168,36.8968,-3.11652,13.248,10.316,14.671,0.0466,-0.899,0.0096,0.256064,-1.0921,0,0,0.0704,0.0000,1,15.218,15.513,0.01432,0.09174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,47.70705,390.77784,0.07899,-0.74633,-0.16746,0.74633
44.8988,-20.0640,36.8748,-3.11414,13.054,10.091,7.695,0.0411,-1.395,0.0345,0.134311,-1.1030,0,0,0.0622,0.0000,1,10.596,10.892,0.02030,0.09204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,72.19209,391.42582,0.07858,-1.15445,-0.05676,1.15445
44.9542,-20.8134,36.8407,-3.10789,12.787,9.625,7.392,0.0366,-2.080,0.1048,0.129017,-0.9662,0,0,0.0523,0.0000,1,16.127,16.408,0.02786,0.09198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,150.19719,392.17685,0.07847,-1.61134,0.01774,1.61134
44.9968,-21.5534,36.7884,-3.09324,12.494,9.133,14.700,0.0393,-2.582,0.2892,0.256569,-1.4043,0,0,0.0439,0.0000,1,8.722,9.041,0.03555,0.09192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,193.23234,392.91972,0.07809,-2.01673,-0.27393,2.01673
45.0521,-22.2655,36.7194,-3.06990,12.168,8.874,11.003,0.0503,-2.873,0.5049,0.192040,-1.2334,0,0,0.0417,0.0000,1,13.552,13.968,0.04342,0.09190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,0.00000,207.39969,393.63754,0.07771,-2.05291,-0.26265,2.05291
45.1040,-22.6027,36.6800,-3.05595,12.002,8.610,4.897,0.0561,-2.944,0.5722,0.085462,-1.0042,0,0,0.0578,0.0000,1,15.361,15.791,0.04716,0.09181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,214.31491,393.97753,0.07752,-2.05721,-0.08299,2.05721
45.1532,-23.2746,36.5857,-3.02321,11.663,8.348,5.838,0.0699,-3.079,0.7684,0.101885,-0.9348,0,0,0.0497,0.0000,1,15.043,15.337,0.05499,0.09178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,215.11090,394.66001,0.07710,-2.02861,-0.12227,2.02861
45.2004,-23.9249,36.4720,-2.98614,11.300,7.862,6.320,0.0854,-3.193,0.8403,0.110302,-1.0478,0,0,0.0488,0.0000,1,12.189,12.502,0.06278,0.09175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,192.71727,395.32348,0.07582,-1.94443,-0.23488,1.94443
45.2510,-24.2002,36.4167,-2.96922,11.144,7.862,8.490,0.0909,-3.267,0.6573,0.148173,-0.8452,0,0,0.0657,0.0000,1,12.815,13.099,0.06613,0.09192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,190.36889,395.60739,0.07551,-1.87285,-0.04362,1.87285
45.2973,-24.8232,36.2764,-2.92969,10.775,7.489,15.712,0.1010,-3.599,0.8735,0.274217,-1.2178,0,0,0.0659,0.0000,1,9.222,9.519,0.07478,0.09195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,157.00863,396.25040,0.07450,-1.70280,-0.22378,1.70280
45.3526,-25.3335,36.1423,-2.89576,10.492,7.361,10.923,0.1065,-4.067,0.4831,0.190646,-0.7990,0,0,0.0541,0.0000,1,14.389,14.752,0.08236,0.09193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,204.05933,396.78653,0.07382,-1.45847,0.22539,1.45847
45.3971,-25.9272,35.9563,-2.85432,10.149,7.275,12.458,0.1101,-4.779,0.5860,0.217427,-1.0769,0,0,0.0468,0.0000,1,8.984,9.254,0.08963,0.09199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,137.93500,397.41483,0.07114,-1.50660,-0.14379,1.50660
45.4524,-26.2285,35.8492,-2.83234,9.963,7.231,5.130,0.1137,-5.201,0.8678,0.089533,-0.8138,0,0,0.0704,0.0000,1,14.307,14.658,0.09109,0.09184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,109.15770,397.74019,0.07016,-1.24313,-0.04901,1.24313
45.4989,-26.6971,35.6666,-2.79646,9.653,7.227,9.502,0.1126,-5.812,0.5492,0.165838,-0.5311,0,0,0.0610,0.0000,1,10.574,10.937,0.09185,0.09146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,135.14098,398.24954,0.06880,-1.12552,0.17421,1.12552
45.5509,-27.2073,35.4400,-2.75398,9.301,7.255,0.502,0.1113,-6.343,0.7714,0.008758,-0.6931,0,0,0.0540,0.0000,1,12.642,13.715,0.09124,0.09004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,103.85750,398.81474,0.06502,-1.17882,-0.05163,1.17882
45.5981,-27.6669,35.2101,-2.71224,8.970,7.378,9.502,0.1106,-6.652,0.9211,0.165838,-0.1721,0,0,0.0454,0.0000,1,9.901,10.230,0.08988,0.08891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,80.22874,399.33559,0.06220,-0.75908,0.09354,0.76575
45.6480,-27.8686,35.1008,-2.69274,8.826,7.378,4.853,0.1111,-6.743,0.5982,0.084695,-0.2131,0,0,0.0677,0.0000,1,9.387,9.947,0.08932,0.08848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,70.92253,399.57073,0.06044,-0.93580,-0.08298,0.93580
45.6979,-28.3214,34.8357,-2.64675,8.532,7.452,8.272,0.1103,-6.811,0.8252,0.144367,0.3338,0,0,0.0573,0.0000,1,9.806,10.087,0.08832,0.08760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,52.56793,400.10270,0.05797,-0.41074,0.04537,0.49606
45.7468,-28.7342,34.5670,-2.60296,8.287,7.524,2.270,0.1112,-6.818,0.9347,0.039617,0.3326,0,0,0.0546,0.0000,1,8.744,9.040,0.08752,0.08762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,75.87153,400.60246,0.05622,-0.75592,0.01039,0.76752
45.7971,-29.0907,34.3202,-2.56506,8.117,7.588,11.270,0.1061,-6.847,0.5371,0.196697,0.4893,0,0,0.0434,0.0000,1,8.891,9.268,0.08717,0.08765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,40.19652,401.04234,0.05286,-0.46341,-0.05108,0.46341
45.8497,-29.3047,34.1599,-2.54252,8.010,7.645,9.075,0.1059,-6.921,0.8357,0.158381,0.4995,0,0,0.0595,0.0000,1,11.572,11.852,0.08749,0.08715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,42.32065,401.31522,0.05210,-0.15604,0.02953,0.30389
45.8979,-29.6834,33.8628,-2.50367,7.975,7.691,0.075,0.0956,-7.127,0.7995,0.001302,0.5617,0,0,0.0584,0.0000,1,9.599,9.941,0.08692,0.08575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,28.35285,401.80229,0.04845,-0.19166,-0.02418,0.25145
45.9572,-29.9967,33.5976,-2.47197,7.958,7.728,9.075,0.0865,-7.347,0.4881,0.158381,0.4796,0,0,0.0509,0.0000,1,18.997,19.316,0.08570,0.08407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,33.03149,402.21432,0.04638,-0.38685,-0.03753,0.39281
45.9985,-30.3297,33.2832,-2.43464,7.959,7.755,13.575,0.0845,-7.471,0.7047,0.236930,0.3903,0,0,0.0437,0.0000,1,10.374,10.691,0.08362,0.08144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,33.88190,402.68123,0.04421,-0.16645,0.04287,0.37796
46.0499,-30.4675,33.1492,-2.41858,8.025,7.755,5.684,0.0795,-7.470,0.4849,0.099212,0.3599,0,0,0.0666,0.0000,1,11.664,12.064,0.08241,0.08094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,22.30293,402.87433,0.04257,-0.20108,0.00756,0.34309
46.1038,-30.8025,32.7950,-2.37596,8.064,7.777,3.512,0.0798,-7.333,0.5637,0.061293,0.2403,0,0,0.0570,0.0000,1,15.636,16.019,0.08070,0.07975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,21.74252,403.36777,0.03966,-0.19273,0.02006,0.38152
46.1482,-30.9780,32.5918,-2.35039,8.032,7.798,-1.278,0.0865,-7.126,1.0335,-0.022310,0.1788,0,0,0.0807,0.0000,1,10.088,10.393,0.08004,0.07914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,25.75207,403.64129,0.03862,-0.24948,0.04514,0.41486
46.2053,-31.2376,32.2704,-2.30878,8.046,7.826,7.722,0.0990,-6.656,0.6050,0.134769,0.1368,0,0,0.0653,0.0000,1,16.882,17.321,0.07910,0.07839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,18.62427,404.06108,0.03641,-0.31704,-0.02744,0.31790
46.2474,-31.5565,31.8737,-2.26224,8.126,7.866,9.344,0.0921,-6.307,0.6996,0.163081,0.0493,0,0,0.0486,0.0000,1,9.241,9.579,0.07823,0.07771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,3.82128,404.57563,0.03274,-0.07478,-0.01607,0.13568
46.3000,-31.7103,31.6869,-2.24504,8.142,7.923,13.447,0.0753,-6.400,0.4692,0.234693,-0.0187,0,0,0.0700,0.0000,1,10.898,11.695,0.07792,0.07742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,2.07778,404.81714,0.03134,-0.04455,-0.02397,0.06712
46.3510,-32.0296,31.2883,-2.21719,8.086,7.998,10.122,0.0272,-7.074,0.4348,0.176662,-0.0063,0,0,0.0544,0.0000,1,12.804,13.116,0.07729,0.07640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,3.28545,405.32798,0.02934,-0.03343,-0.01469,0.13479
46.4001,-32.3155,30.8714,-2.19073,7.968,8.098,7.619,-0.0033,-7.782,0.4985,0.132978,0.1595,0,0,0.0520,0.0000,1,11.620,11.997,0.07609,0.07499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,13.35563,405.83426,0.02822,-0.09045,0.00763,0.30069
46.4507,-32.4307,30.6875,-2.17829,7.861,8.098,2.800,-0.0148,-8.014,0.4935,0.048872,0.2016,0,0,0.0658,0.0000,1,12.386,12.797,0.07546,0.07442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,20.49873,406.05138,0.02794,-0.14429,0.02278,0.37138
46.4966,-32.6579,30.2937,-2.14662,7.687,8.224,4.282,-0.0268,-8.154,0.5775,0.074740,0.4030,0,0,0.0509,0.0000,1,8.389,8.729,0.07421,0.07214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,32.48364,406.50717,0.02732,-0.22740,-0.00837,0.37834
46.5497,-32.7789,30.0713,-2.12607,7.657,8.378,7.553,-0.0298,-8.039,0.6489,0.131818,0.4516,0,0,0.0685,0.0000,1,11.614,11.886,0.07281,0.07061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,30.18262,406.76166,0.02691,-0.11176,0.02421,0.34596
46.5979,-33.0067,29.6401,-2.08583,7.583,8.560,3.556,-0.0460,-7.723,0.6559,0.062068,0.5804,0,0,0.0652,0.0000,1,9.717,10.059,0.06989,0.06717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,29.61264,407.24873,0.02612,-0.16707,-0.01263,0.27264
46.6470,-33.1886,29.2796,-2.05426,7.549,8.770,12.208,-0.0654,-7.500,0.4376,0.213064,0.6793,0,0,0.0525,0.0000,1,8.858,9.147,0.06689,0.06358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,34.21849,407.65337,0.02548,-0.21755,-0.02969,0.24396
46.6991,-33.3768,28.8479,-2.01813,7.535,9.003,11.890,-0.0752,-7.181,0.6076,0.207525,0.7263,0,0,0.0500,0.0000,1,10.919,11.247,0.06283,0.05999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,47.25284,408.12417,0.02492,-0.02197,0.02878,0.28900
46.7471,-33.4654,28.6413,-2.00205,7.541,9.003,2.890,-0.0856,-7.049,0.7046,0.050446,0.8758,0,0,0.0684,0.0000,1,8.907,9.343,0.06112,0.05854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,45.59210,408.34717,0.02451,-0.06625,-0.01386,0.24329
46.8039,-33.6181,28.2566,-1.97353,7.624,9.256,8.123,-0.0999,-6.824,0.4997,0.141772,0.8891,0,0,0.0604,0.0000,1,15.783,16.110,0.05828,0.05591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,44.70922,408.75956,0.02397,-0.20836,-0.02975,0.26809
46.8595,-33.7607,27.8326,-1.94074,7.696,9.524,11.302,-0.1013,-6.401,0.4447,0.197253,0.8698,0,0,0.0460,0.0000,1,21.079,21.596,0.05547,0.05313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,49.81181,409.20621,0.02359,-0.13777,-0.00106,0.30431
46.8974,-33.8423,27.5839,-1.92169,7.868,9.804,2.302,-0.1049,-6.140,0.6123,0.040175,0.8717,0,0,0.0708,0.0000,1,9.167,9.447,0.05387,0.05137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,38.72234,409.46890,0.02332,-0.01998,-0.00038,0.25212
46.9532,-33.9651,27.1496,-1.88764,8.022,10.093,5.791,-0.1015,-5.539,0.4451,0.101073,0.8353,0,0,0.0548,0.0000,1,15.074,15.374,0.05097,0.04850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,36.31856,409.91965,0.02330,-0.11160,-0.01469,0.26087
46.9971,-34.0827,26.6404,-1.84485,8.233,10.388,3.078,-0.0819,-4.566,0.8400,0.053716,0.7635,0,0,0.0452,0.0000,1,8.981,9.300,0.04772,0.04518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,36.85232,410.44239,0.02372,-0.16892,0.00833,0.28975
47.0496,-34.1254,26.4345,-1.82701,8.348,10.388,7.454,-0.0742,-4.104,0.5240,0.130093,0.7792,0,0,0.0686,0.0000,1,11.283,11.709,0.04642,0.04386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,28.94264,410.65188,0.02400,-0.08476,-0.01406,0.19593
47.0979,-34.2340,25.9258,-1.78927,8.638,10.738,-0.618,-0.0679,-3.276,0.6247,-0.010792,0.6420,0,0,0.0547,0.0000,1,9.637,10.056,0.04325,0.04077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,15.46526,411.17187,0.02421,-0.09267,-0.02030,0.13261
47.1508,-34.2744,25.6947,-1.77308,8.741,10.983,7.126,-0.0602,-2.922,0.4426,0.124380,0.6293,0,0,0.0779,0.0000,1,11.673,12.912,0.04189,0.03940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,17.37785,411.40583,0.02429,-0.02085,-0.01155,0.12689
47.2011,-34.3602,25.1591,-1.73989,9.006,11.277,-0.678,-0.0483,-2.277,0.4233,-0.011828,0.5315,0,0,0.0675,0.0000,1,12.539,12.944,0.03879,0.03657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,12.42069,411.94834,0.02587,-0.13017,-0.02131,0.13017
47.2492,-34.4218,24.6211,-1.70744,9.222,11.563,4.175,-0.0237,-1.582,0.4960,0.072864,0.4804,0,0,0.0518,0.0000,1,11.056,11.413,0.03613,0.03370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,8.68990,412.49012,0.03017,-0.00826,-0.01401,0.06318
47.2967,-34.4657,24.0478,-1.67335,9.372,11.913,-4.590,0.0126,-0.766,0.6574,-0.080108,0.4999,0,0,0.0483,0.0000,1,8.600,8.887,0.03310,0.03515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,12.48040,413.06531,0.03515,-0.11177,-0.02462,0.11177
47.3528,-34.4830,23.7772,-1.65772,9.487,12.116,3.289,0.0290,-0.371,0.6229,0.057405,0.5600,0,0,0.0605,0.0000,1,14.487,14.798,0.03171,0.03833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,14.66258,413.33689,0.03833,0.01370,-0.01373,0.03045
47.3985,-34.5171,23.2171,-1.63101,9.631,12.357,-3.996,0.0534,0.178,0.5686,-0.069751,0.6250,0,0,0.0472,0.0000,1,9.837,10.410,0.02918,0.04360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,17.90851,413.89866,0.04360,-0.04588,-0.02573,0.05950
47.4473,-34.5565,22.6408,-1.61440,9.717,12.683,1.776,0.0575,0.188,0.2994,0.031006,0.7271,0,0,0.0461,0.0000,1,9.131,9.436,0.02758,0.04923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,25.47116,414.47694,0.04923,0.03425,-0.01620,0.06061
47.4971,-34.5691,22.4032,-1.60956,9.764,12.683,1.566,0.0589,0.092,0.1825,0.027329,0.8781,0,0,0.0608,0.0000,1,8.934,9.207,0.02719,0.05257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,37.73470,414.71562,0.05257,-0.01128,-0.02363,0.06165
47.5477,-34.5940,21.8148,-1.60135,9.862,12.769,4.124,0.0585,-0.341,0.1245,0.071976,0.9863,0,0,0.0597,0.0000,1,9.563,9.882,0.02631,0.05964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,44.59131,415.30522,0.05964,0.03342,-0.01922,0.05953
47.5976,-34.6064,21.3053,-1.59598,9.994,12.789,0.672,0.0590,-0.791,0.0848,0.011732,1.0444,0,0,0.0497,0.0000,1,9.269,9.720,0.02552,0.06486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,47.13024,415.81562,0.06486,0.03072,-0.01957,0.05350
47.6468,-34.6097,20.9687,-1.59145,10.098,12.789,0.678,0.0612,-1.021,0.1810,0.011828,1.0995,0,0,0.0642,0.0000,1,8.758,9.019,0.02504,0.06817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,51.93348,416.15297,0.06817,0.03096,-0.01735,0.05040
47.6963,-34.6071,20.3708,-1.58094,10.297,12.608,1.804,0.0682,-1.264,0.2677,0.031479,1.0520,0,0,0.0622,0.0000,1,8.216,8.474,0.02432,0.07461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,43.03810,416.75177,0.07461,0.02414,-0.01764,0.05031
