# fsae control log — tag=mpc_standalone
# t0_epoch_s=1786595532.3082  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=mpc_standalone
# use_nmpc=1
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/raceline.csv'
# launch.use_precomputed_heading_profile=True
# launch.enable_dynamic_speed_cap=False
# launch.dynamic_cap_a_lat_max=3.2
# launch.dynamic_cap_safety=0.9
# launch.v_max=18.0
# launch.v_min=1.5
# mpc_params.q_e_y=6.35
# mpc_params.q_e_yd=0.5
# mpc_params.q_e_psi=1.65
# mpc_params.q_r=1.0
# mpc_params.q_e_v=5.4
# mpc_params.r_delta=1.35
# mpc_params.r_a_accel=2.25
# mpc_params.r_a_brake=0.5
# mpc_params.r_rate_delta=2.8
# mpc_params.r_rate_a=2.25
# mpc_params.terminal_q_scale=1.0
# mpc_params.adaptive_q_scaling_enabled=False
# mpc_params.steer_rate_anti_hunt_enabled=True
# mpc_params.adaptive_r_rate_enable_in_corners=True
# mpc_params.delay_compensation_enabled=True
# mpc_params.ref_heading_rate_limit_enabled=False
# mpc_params.ref_heading_rise_rate_deg_s=90.0
# mpc_params.max_delay_compensation_steps=3
# mpc_params.predict_epsi_clip=0.5
# mpc_params.pose_age_lp_alpha=0.15
# mpc_params.n_delay_hysteresis=0.25
# mpc_params.adaptive_r_rate_during_floor=0.625
# mpc_params.anti_hunt_boost_max=6.0
# mpc_params.corner_factor_k=8.0
# mpc_params.q_ey_straight=4.5
# mpc_params.q_ey_corner=9.0
# mpc_params.q_epsi_straight=1.5
# mpc_params.q_epsi_corner=3.0
# mpc_params.q_r_straight=1.0
# mpc_params.q_r_corner=0.5
# mpc_params.rrate_steer_straight=2.0
# mpc_params.rrate_steer_corner=1.25
# mpc_params.r_steer_corner_mid=1.35
# mpc_params.low_speed_corner_boost_v_half=4.0
# mpc_params.low_speed_corner_boost_max_extra=0.3
# mpc_params.epsi_ra_half_rad=0.17453292519943295
# mpc_params.epsi_ra_accel_boost_max=2.0
# mpc_params.epsi_ra_brake_floor=0.5
# mpc_params.nmpc_q_e_y=-1.0
# mpc_params.nmpc_q_e_yd=-1.0
# mpc_params.nmpc_q_e_psi=-1.0
# mpc_params.nmpc_q_epsi_dot=-1.0
# mpc_params.nmpc_q_e_v=-1.0
# mpc_params.nmpc_r_delta=-1.0
# mpc_params.nmpc_r_a_accel=-1.0
# mpc_params.nmpc_r_a_brake=-1.0
# mpc_params.nmpc_r_rate_delta=-1.0
# mpc_params.nmpc_r_rate_a=-1.0
# mpc_params.nmpc_terminal_scale=-1.0
# nmpc_params.use_nmpc=True
# nmpc_params.nmpc_horizon=20
# nmpc_params.nmpc_sqp_iters=1
# nmpc_params.nmpc_solve_budget_ms=25.0
# nmpc_params.nmpc_rk_substeps=2
# nmpc_params.nmpc_jac_substeps=1
# nmpc_params.nmpc_trust_delta_rad=0.15707963267948966
# nmpc_params.nmpc_trust_a=0.6
# nmpc_params.nmpc_backtrack_max=2
# nmpc_params.nmpc_track_halfwidth=3.5
# nmpc_params.nmpc_slack_weight=10000.0
# nmpc_params.nmpc_curvature_dense_step=0.5
# nmpc_params.nmpc_curvature_smooth_w=3
# nmpc_params.nmpc_kappa_clip=0.5
# nmpc_params.nmpc_alat_ceiling_enabled=True
# nmpc_params.nmpc_spline_reference_enabled=True
# nmpc_params.nmpc_horizon_speed_profile_enabled=False
# nmpc_params.nmpc_friction_circle_enabled=False
# nmpc_params.nmpc_osqp_max_iter=500
# nmpc_params.nmpc_osqp_eps=0.0001
# nmpc_effective.w_out=[6.35, 0.5, 1.65, 1.0, 5.4]
# nmpc_effective.r_delta=1.35
# nmpc_effective.r_a_accel=2.25
# nmpc_effective.r_a_brake=0.5
# nmpc_effective.r_rate=[2.8, 2.25]
# nmpc_effective.terminal_scale=1.0
# lap_time_s=51.4966
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.474191
# n_steps=1107
# rmse=0.312563
# peak_lateral_error_m=0.967912
# speed_rmse_mps=2.814328
# yaw_rms_radps=0.466300
# max_yaw_rate_radps=1.365406
# control_smooth_rms=0.212689
# jerk_rms=0.272205
# steer_rms=0.140886
# accel_rms_mps2=1.448369
# max_steering_rad=0.436332
# max_accel_mps2=10.274637
# steering_sat_ratio=0.000903
# steering_reversal_rms=0.055556
# steering_reversal_rate=0.178862
# steering_reversals=198
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,corner_factor,low_speed_corner_boost,corner_frac,Q_ey_base,Q_epsi_base,Q_r_base,R_steer_corner_blend,Rrate_steer_corner_blend,m_Q_ey_soften,m_R_speed,m_Rrate_corner,m_Rrate_antihunt,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs,nmpc_fyf_max_abs,nmpc_fyr_max_abs
28.8526,-23.0050,87.5545,-2.72694,6.964,8.220,7.291,-0.2128,-15.012,0.5835,0.127257,0.4462,0,0,0.0589,0.0000,1,15.625,16.029,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,98.89822,266.40490,0.05427,-0.54699,0.03481,0.82215,,
28.9019,-23.3641,87.3673,-2.68662,7.003,8.569,11.593,-0.2723,-14.648,0.6826,0.202332,0.4020,0,0,0.0493,0.0000,1,14.810,15.158,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,90.90423,266.80767,0.05573,-0.30036,0.10704,0.76473,,
28.9500,-23.5255,87.2831,-2.67142,6.999,8.610,16.416,-0.3056,-14.573,0.4587,0.286516,0.4931,0,0,0.0737,0.0000,1,13.109,13.416,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,87.38324,266.97687,0.05497,-0.27477,0.06125,0.70259,,
29.0018,-23.8968,87.0921,-2.64517,7.074,8.942,12.039,-0.3964,-14.692,0.3116,0.210114,0.5213,0,0,0.0636,0.0000,1,14.798,15.153,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,91.44030,267.37233,0.05770,-0.33744,0.04607,0.76549,,
29.0531,-24.2573,86.8750,-2.62122,7.090,9.219,5.314,-0.4733,-14.840,0.3845,0.092745,0.5497,0,0,0.0540,0.0000,1,16.154,16.589,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,143.97689,267.78700,0.05865,-0.56538,0.05743,0.96442,,
29.1038,-24.6062,86.6379,-2.59410,7.095,9.440,3.604,-0.5373,-14.663,0.6232,0.062910,0.5647,0,0,0.0528,0.0000,1,16.723,17.029,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,192.85712,268.19227,0.05886,-0.70737,0.05585,1.08700,,
29.1555,-24.7538,86.5297,-2.58006,7.147,9.205,2.110,-0.5603,-14.413,0.5382,0.036826,0.6357,0,0,0.0661,0.0000,1,18.159,18.785,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,205.27573,268.36037,0.05981,-0.71313,0.07809,1.13584,,
29.2039,-25.0931,86.2669,-2.54189,7.256,9.222,5.441,-0.6050,-13.605,0.7737,0.094971,0.6318,0,0,0.0519,0.0000,1,16.970,17.293,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,199.18992,268.77407,0.06163,-0.63291,0.09827,1.12268,,
29.2513,-25.4543,85.9891,-2.50423,7.381,9.043,11.849,-0.6672,-12.886,0.6744,0.206810,0.6538,0,0,0.0475,0.0000,1,14.509,14.821,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,157.82725,269.20977,0.06397,-0.41521,0.09490,1.02497,,
29.3027,-25.6230,85.8586,-2.48958,7.412,8.698,12.418,-0.7027,-12.730,0.5692,0.216738,0.6214,0,0,0.0627,0.0000,1,15.828,16.246,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,156.52610,269.42045,0.06471,-0.37378,0.10332,1.02225,,
29.3531,-25.9654,85.5760,-2.46217,7.533,8.480,8.446,-0.7703,-12.487,0.5322,0.147406,0.5708,0,0,0.0591,0.0000,1,16.137,16.544,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,176.98775,269.84142,0.06608,-0.57206,0.08753,1.14316,,
29.4031,-26.1247,85.4335,-2.44876,7.618,8.038,6.881,-0.7971,-12.381,0.5209,0.120091,0.5557,0,0,0.0732,0.0000,1,16.088,16.478,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,184.30165,270.05412,0.06688,-0.69041,0.06394,1.20002,,
29.4503,-26.4506,85.1178,-2.41817,7.705,7.837,5.644,-0.8446,-11.959,0.6233,0.098502,0.4111,0,0,0.0571,0.0000,1,13.473,13.778,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,209.68656,270.48718,0.06836,-0.79185,0.10182,1.31184,,
29.5029,-26.7821,84.7641,-2.37842,7.804,7.465,5.079,-0.8783,-11.079,0.7975,0.088643,0.3109,0,0,0.0544,0.0000,1,15.998,16.330,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,201.05357,270.95280,0.06976,-0.75464,0.10812,1.31893,,
29.5508,-26.9283,84.6022,-2.35934,7.840,7.247,6.685,-0.8929,-10.576,0.7599,0.116667,0.2587,0,0,0.0701,0.0000,1,14.026,14.325,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,181.04304,271.15046,0.07023,-0.70562,0.08920,1.27881,,
29.5977,-27.2328,84.2507,-2.31933,7.971,7.089,9.926,-0.9217,-9.605,0.8727,0.173244,0.1071,0,0,0.0681,0.0000,1,10.821,11.170,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,159.05970,271.59512,0.07320,-0.58752,0.10105,1.23115,,
29.6523,-27.4986,83.9263,-2.28526,8.022,6.839,13.831,-0.9463,-8.828,0.4871,0.241390,0.0141,0,0,0.0566,0.0000,1,15.334,15.740,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,151.42857,271.99302,0.07375,-0.54668,0.08360,1.21073,,
29.6991,-27.6610,83.7125,-2.26393,8.042,6.617,13.296,-0.9580,-8.402,0.7957,0.232054,-0.2197,0,0,0.0708,0.0000,1,12.315,12.589,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,155.14842,272.26248,0.07394,-0.56785,0.10293,1.22400,,
29.7480,-27.9380,83.3182,-2.22430,8.001,6.476,11.622,-0.9679,-7.506,0.7658,0.202847,-0.3698,0,0,0.0612,0.0000,1,11.095,11.471,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,154.65226,272.72371,0.07462,-0.48572,0.10606,1.21733,,
29.7963,-28.0634,83.1231,-2.20367,7.901,6.414,10.423,-0.9656,-6.955,0.6689,0.181912,-0.5792,0,0,0.0749,0.0000,1,9.459,9.862,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,143.96171,272.93361,0.07511,-0.52009,0.06952,1.19684,,
29.8484,-28.3160,82.6883,-2.15392,7.742,6.359,4.732,-0.9453,-5.574,1.0090,0.082597,-0.5767,0,0,0.0725,0.0000,1,11.554,11.919,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,123.76180,273.41668,0.07617,-0.35296,0.09629,1.13437,,
29.9019,-28.5013,82.3282,-2.10903,7.591,6.412,12.529,-0.9133,-4.194,0.6569,0.218668,-0.4362,0,0,0.0600,0.0000,1,15.133,15.429,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,103.71343,273.80128,0.07712,-0.36672,0.04495,1.05197,,
29.9478,-28.6898,81.9120,-2.05449,7.395,6.532,4.387,-0.8624,-2.513,0.9164,0.076562,-0.1974,0,0,0.0477,0.0000,1,10.932,11.242,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,75.90451,274.26023,0.07829,-0.30746,0.02273,0.94050,,
29.9999,-28.7698,81.7277,-2.03083,7.331,6.838,13.387,-0.8423,-1.727,0.6798,0.233642,-0.1049,0,0,0.0701,0.0000,1,12.864,13.235,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,58.57700,274.43980,0.07906,-0.23799,-0.00310,0.87923,,
30.0481,-28.9414,81.3220,-1.98390,7.142,6.879,6.235,-0.8014,-0.399,0.7895,0.108823,0.0811,0,0,0.0573,0.0000,1,11.261,11.616,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,45.40851,274.85943,0.07993,-0.20204,-0.01626,0.80891,,
30.0976,-29.0843,80.9283,-1.94215,6.937,7.040,8.230,-0.7524,0.675,0.8225,0.143632,0.2712,0,0,0.0539,0.0000,1,10.845,11.149,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,38.73932,275.25726,0.08027,-0.11753,-0.02546,0.75090,,
30.1469,-29.1425,80.7524,-1.92514,6.837,7.242,1.651,-0.7303,1.031,0.6409,0.028807,0.3928,0,0,0.0679,0.0000,1,9.961,10.277,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,41.63062,275.44211,0.08033,-0.17346,-0.04452,0.72974,,
30.1964,-29.2535,80.3646,-1.88858,6.669,7.371,8.560,-0.6715,1.817,0.7447,0.149404,0.5801,0,0,0.0638,0.0000,1,9.640,9.908,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,45.50356,275.82423,0.08043,-0.08324,-0.03292,0.67045,,
30.2473,-29.3399,80.0167,-1.85577,6.571,7.622,7.272,-0.6136,2.526,0.4628,0.126914,0.6739,0,0,0.0517,0.0000,1,10.500,10.773,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,50.65528,276.16255,0.08028,-0.05885,-0.02731,0.61072,,
30.2986,-29.3931,79.8026,-1.83614,6.609,7.864,1.702,-0.5832,2.886,0.7281,0.029701,0.7783,0,0,0.0738,0.0000,1,11.681,12.036,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,45.80784,276.38190,0.08009,0.01298,-0.02650,0.56841,,
30.3473,-29.4766,79.4522,-1.80989,6.568,8.037,10.698,-0.5392,3.152,0.3543,0.186722,0.8703,0,0,0.0579,0.0000,1,10.377,10.746,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,49.76807,276.72401,0.08054,0.01011,-0.02869,0.52118,,
30.4001,-29.5165,79.2385,-1.79637,6.513,8.194,5.666,-0.5068,3.133,0.5006,0.098891,1.0209,0,0,0.0802,0.0000,1,12.959,14.217,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,64.17483,276.93960,0.08067,-0.03415,-0.02390,0.49563,,
30.4513,-29.5773,78.8806,-1.77170,6.623,8.284,8.011,-0.4536,3.278,0.3195,0.139812,1.0235,0,0,0.0667,0.0000,1,14.105,14.572,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,52.83925,277.28534,0.08116,0.01454,-0.03128,0.43902,,
30.4976,-29.6480,78.4730,-1.74942,6.862,8.322,3.025,-0.4076,3.058,0.3245,0.052795,0.8786,0,0,0.0500,0.0000,1,10.771,11.094,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,33.87132,277.68400,0.08270,-0.00184,-0.03687,0.39150,,
30.5485,-29.6746,78.2687,-1.73833,6.998,8.236,9.700,-0.3790,2.903,0.3023,0.169291,0.7618,0,0,0.0708,0.0000,1,11.528,11.856,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,27.07025,277.88857,0.08292,0.00499,-0.03951,0.36885,,
30.5991,-29.7186,77.8172,-1.71126,7.270,8.155,3.115,-0.3122,2.749,0.4833,0.054366,0.5532,0,0,0.0552,0.0000,1,12.242,12.521,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,13.55167,278.32717,0.08523,-0.04323,-0.04923,0.30944,,
30.6466,-29.7539,77.3568,-1.68043,7.597,8.080,4.219,-0.2460,2.733,0.5778,0.073629,0.2278,0,0,0.0492,0.0000,1,9.681,9.996,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,3.60054,278.77618,0.08679,-0.03287,-0.05608,0.23400,,
30.6994,-29.7661,77.1389,-1.66626,7.705,8.080,4.528,-0.2161,2.704,0.5075,0.079027,0.0785,0,0,0.0607,0.0000,1,12.583,12.891,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,2.62784,278.98545,0.08779,-0.00822,-0.05383,0.20859,,
30.7475,-29.7850,76.6557,-1.63526,7.950,8.012,2.993,-0.1527,2.532,0.6096,0.052239,-0.1525,0,0,0.0481,0.0000,1,10.727,11.125,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,3.81928,279.46051,0.08988,-0.01007,-0.05833,0.13969,,
30.8010,-29.7899,76.4407,-1.62221,8.037,7.953,5.172,-0.1264,2.380,0.3601,0.090271,-0.4221,0,0,0.0630,0.0000,1,14.191,14.488,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,4.66907,279.67454,0.09090,-0.01663,-0.05930,0.11721,,
30.8479,-29.7912,76.1720,-1.60639,8.055,7.953,3.898,-0.0948,2.173,0.4507,0.068029,-0.5456,0,0,0.0855,0.0000,1,11.128,11.453,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,3.81688,279.93812,0.09158,-0.00853,-0.06035,0.08811,,
30.9020,-29.7849,75.6813,-1.57816,8.021,7.905,3.674,-0.0416,1.716,0.3208,0.064132,-0.5685,0,0,0.0631,0.0000,1,15.258,15.604,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,2.85138,280.42487,0.09314,-0.00618,-0.06258,0.03420,,
30.9485,-29.7643,75.1538,-1.55026,7.854,7.843,3.464,0.0078,1.030,0.5082,0.060454,-0.3764,0,0,0.0477,0.0000,1,11.307,11.860,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,1.31296,280.95087,0.09514,-0.00071,-0.06451,0.02546,,
31.0010,-29.7514,74.9382,-1.53827,7.810,7.843,4.541,0.0283,0.763,0.3148,0.079250,-0.2433,0,0,0.0619,0.0000,1,14.285,14.559,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,1.24491,281.16718,0.09595,0.00071,-0.06495,0.03491,,
31.0481,-29.7324,74.6826,-1.52440,7.682,7.826,3.406,0.0481,0.425,0.3912,0.059445,-0.0309,0,0,0.0851,0.0000,1,11.355,11.641,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,2.03963,281.42318,0.09691,0.00301,-0.06636,0.04908,,
31.1004,-29.6920,74.2285,-1.49962,7.511,7.816,4.718,0.0800,-0.223,0.2753,0.082337,0.1557,0,0,0.0609,0.0000,1,13.691,13.971,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,5.43129,281.88106,0.09889,0.01630,-0.06654,0.07354,,
31.1506,-29.6650,73.9828,-1.48589,7.409,7.816,2.684,0.0964,-0.578,0.3810,0.046840,0.3119,0,0,0.0836,0.0000,1,13.583,13.924,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,8.80230,282.13141,0.09997,0.02482,-0.06607,0.08743,,
31.1978,-29.6074,73.5446,-1.46285,7.270,7.809,4.867,0.1207,-1.306,0.2693,0.084948,0.4666,0,0,0.0512,0.0000,1,10.868,11.162,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,15.09885,282.57785,0.10183,0.04116,-0.06415,0.10715,,
31.2485,-29.5734,73.3092,-1.45183,7.130,7.805,3.817,0.1283,-1.772,0.2734,0.066611,0.6305,0,0,0.0682,0.0000,1,11.403,11.824,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,23.89165,282.81586,0.10183,0.04917,-0.06424,0.11254,,
31.2991,-29.5352,73.0741,-1.43791,7.139,7.805,3.199,0.1389,-2.097,0.4176,0.055831,0.6716,0,0,0.0755,0.0000,1,12.281,12.599,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,22.36890,283.05928,0.10183,0.04094,-0.06530,0.11990,,
31.3470,-29.4550,72.6125,-1.41425,7.045,7.798,5.875,0.1475,-2.923,0.3474,0.102543,0.7503,0,0,0.0544,0.0000,1,9.973,10.384,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,28.73734,283.53381,0.09823,0.05764,-0.06322,0.12465,,
31.3978,-29.4102,72.3854,-1.40361,6.939,7.787,2.553,0.1499,-3.379,0.3237,0.044551,0.8584,0,0,0.0583,0.0000,1,11.037,11.317,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,37.70718,283.76567,0.09707,0.03140,-0.06561,0.12419,,
31.4587,-29.3630,72.1589,-1.38995,7.030,7.787,8.338,0.1523,-3.686,0.2990,0.145519,0.8041,0,0,0.0761,0.0000,1,21.786,22.187,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,27.80537,284.00300,0.09589,0.05445,-0.06300,0.12532,,
31.5015,-29.3134,71.9316,-1.37940,6.972,7.768,2.442,0.1506,-4.161,0.3249,0.042630,0.8273,0,0,0.0921,0.0000,1,14.739,15.045,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,33.45199,284.23593,0.09536,-0.02250,-0.06872,0.12163,,
31.5470,-29.1967,71.4778,-1.35271,7.120,7.737,10.170,0.1546,-4.842,0.2933,0.177498,0.7006,0,0,0.0573,0.0000,1,10.190,10.543,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,20.46660,284.71134,0.09214,-0.01451,-0.06602,0.11280,,
31.5972,-29.1376,71.2404,-1.34006,7.331,7.737,4.161,0.1460,-5.289,0.3152,0.072617,0.4563,0,0,0.0700,0.0000,1,10.218,10.701,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,9.21745,284.96179,0.09007,-0.06057,-0.06612,0.11017,,
31.6478,-29.0693,71.0018,-1.32817,7.435,7.695,13.161,0.1420,-5.783,0.3179,0.229696,0.3034,0,0,0.0743,0.0000,1,11.031,11.325,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,6.79240,285.21041,0.08892,-0.08719,-0.06837,0.09509,,
31.6978,-28.9254,70.5102,-1.30511,7.719,7.642,14.234,0.1172,-6.957,0.3519,0.248423,0.0741,0,0,0.0565,0.0000,1,10.922,11.286,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,7.12837,285.73250,0.08585,-0.10087,-0.02708,0.20234,,
31.7475,-28.8454,70.2615,-1.29245,7.875,7.579,15.536,0.1017,-7.492,0.3625,0.271163,-0.2302,0,0,0.0611,0.0000,1,10.543,10.840,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,12.17244,285.99378,0.08415,-0.19778,-0.01922,0.28774,,
31.8026,-28.7612,70.0115,-1.27913,7.909,7.579,16.144,0.0864,-8.033,0.2939,0.281768,-0.4271,0,0,0.0788,0.0000,1,15.778,16.073,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,17.61294,286.26126,0.08328,-0.24856,0.01206,0.36033,,
31.8475,-28.5744,69.5234,-1.24708,7.901,7.508,12.646,0.0616,-8.790,0.4744,0.220718,-0.6660,0,0,0.0479,0.0000,1,10.623,11.005,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,35.28567,286.78777,0.08159,-0.48957,-0.01108,0.55030,,
31.8976,-28.4704,69.2806,-1.22764,7.904,7.429,12.073,0.0547,-8.997,0.4266,0.210706,-0.6721,0,0,0.0635,0.0000,1,10.804,11.075,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,43.20316,287.05309,0.08033,-0.55942,0.01013,0.62907,,
31.9498,-28.3607,69.0450,-1.20605,7.773,7.429,8.816,0.0480,-9.096,0.6253,0.153870,-0.7117,0,0,0.0801,0.0000,1,12.935,13.261,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,44.80672,287.31667,0.07936,-0.56315,-0.00558,0.62641,,
31.9978,-28.1260,68.5896,-1.15628,7.578,7.269,8.565,0.0465,-8.898,0.5526,0.149490,-0.4664,0,0,0.0504,0.0000,1,10.997,11.302,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,42.78316,287.83507,0.07731,-0.48289,0.00435,0.58612,,
32.0463,-28.0019,68.3712,-1.12876,7.510,7.269,4.107,0.0498,-8.648,0.8342,0.071677,-0.3397,0,0,0.0651,0.0000,1,9.531,9.802,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,36.87990,288.09066,0.07550,-0.46136,-0.00037,0.54258,,
32.1010,-27.8749,68.1639,-1.10009,7.338,7.198,5.156,0.0564,-8.302,0.8127,0.089990,-0.0461,0,0,0.0695,0.0000,1,14.209,14.547,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,32.94996,288.33630,0.07427,-0.34803,-0.00440,0.46858,,
32.1516,-27.6145,67.7613,-1.04238,7.108,7.142,3.854,0.0661,-7.577,0.8975,0.067266,0.1415,0,0,0.0513,0.0000,1,14.735,15.073,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,22.41173,288.82283,0.07149,-0.12040,-0.00675,0.28321,,
32.2008,-27.4907,67.5721,-1.01713,7.040,7.142,12.854,0.0620,-7.362,0.6967,0.224345,0.2991,0,0,0.0547,0.0000,1,14.063,14.355,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,15.74640,289.05295,0.07004,-0.11972,-0.04711,0.17576,,
32.2461,-27.3624,67.3797,-0.99362,6.933,7.105,10.201,0.0552,-7.288,0.5087,0.178050,0.3728,0,0,0.0688,0.0000,1,9.038,9.414,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,17.90490,289.28501,0.06859,-0.11076,-0.03127,0.19164,,
32.2979,-27.2291,67.1933,-0.97005,6.871,7.105,6.931,0.0487,-7.214,0.6441,0.120969,0.4663,0,0,0.0824,0.0000,1,10.961,11.273,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,19.79712,289.51754,0.06724,-0.17662,-0.06168,0.17662,,
32.3489,-26.9570,66.8346,-0.92994,6.748,7.090,3.545,0.0318,-7.450,0.4450,0.061872,0.5424,0,0,0.0506,0.0000,1,11.929,12.320,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,25.20120,289.97078,0.06555,-0.10397,-0.03516,0.20163,,
32.3989,-26.8141,66.6660,-0.91129,6.616,7.097,8.651,0.0286,-7.654,0.5317,0.150995,0.5823,0,0,0.0630,0.0000,1,12.118,12.396,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,34.38950,290.19283,0.06524,-0.11579,-0.03059,0.21637,,
32.4514,-26.6649,66.5015,-0.89002,6.644,7.097,6.555,0.0271,-7.730,0.5671,0.114400,0.5660,0,0,0.0654,0.0000,1,14.630,14.906,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,34.05036,290.41763,0.06442,-0.08969,-0.00040,0.26110,,
32.5009,-26.5153,66.3418,-0.87100,6.550,7.128,12.593,0.0253,-7.921,0.4014,0.219787,0.6996,0,0,0.0817,0.0000,1,13.410,13.927,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,39.58901,290.63767,0.06364,-0.16635,-0.04683,0.22206,,
32.5501,-26.2127,66.0210,-0.83377,6.569,7.181,11.755,0.0050,-8.370,0.4936,0.205159,0.6934,0,0,0.0503,0.0000,1,13.305,13.614,,,,,,,,,,,,,,,,,,,,1.00000,1.00000,33.94851,291.08090,0.06146,-0.05321,-0.00535,0.22050,,
