t,idx,x,y
57.8499,19,49.3027,16.1396
57.8499,20,49.3196,16.6394
57.8499,21,49.3361,17.1391
57.8499,22,49.3524,17.6388
57.8499,23,49.3684,18.1386
57.8499,24,49.3841,18.6383
57.8499,25,49.3993,19.1381
57.8499,26,49.4138,19.6379
57.8499,27,49.4277,20.1377
57.8499,28,49.4408,20.6375
57.8499,29,49.4529,21.1374
57.8499,30,49.4640,21.6372
57.8499,31,49.4740,22.1371
57.8499,32,49.4826,22.6371
57.8499,33,49.4900,23.1370
57.8499,34,49.4958,23.6370
57.8499,35,49.5000,24.1370
57.8499,36,49.5027,24.6369
57.8499,37,49.5036,25.1369
57.8499,38,49.5025,25.6369
57.8499,39,49.4997,26.1369
57.8499,40,49.4947,26.6369
57.8499,41,49.4876,27.1369
57.8499,42,49.4785,27.6368
57.8499,43,49.4673,28.1366
57.8499,44,49.4636,28.2985
58.8512,0,48.9206,13.2198
58.8512,1,49.0044,13.7126
58.8512,2,49.0733,14.2078
58.8512,3,49.1325,14.7042
58.8512,4,49.1832,15.2015
58.8512,5,49.2291,15.6993
58.8512,6,49.2700,16.1976
58.8512,7,49.3071,16.6961
58.8512,8,49.3413,17.1949
58.8512,9,49.3715,17.6939
58.8512,10,49.3992,18.1931
58.8512,11,49.4240,18.6925
58.8512,12,49.4455,19.1920
58.8512,13,49.4647,19.6916
58.8512,14,49.4810,20.1913
58.8512,15,49.4946,20.6911
58.8512,16,49.5062,21.1910
58.8512,17,49.5147,21.6909
58.8512,18,49.5211,22.1909
58.8512,19,49.5255,22.6909
58.8512,20,49.5273,23.1909
58.8512,21,49.5272,23.6908
58.8512,22,49.5250,24.1908
58.8512,23,49.5208,24.6908
58.8512,24,49.5152,25.1908
58.8512,25,49.5075,25.6907
58.8512,26,49.4986,26.1907
58.8512,27,49.4885,26.6905
58.8512,28,49.4770,27.1904
58.8512,29,49.4647,27.6903
58.8512,30,49.4514,28.1901
58.8512,31,49.4374,28.6899
58.8512,32,49.4229,29.1897
58.8512,33,49.4079,29.6894
58.8512,34,49.3926,30.1892
58.8512,35,49.3771,30.6890
58.8512,36,49.3616,31.1887
58.8512,37,49.3460,31.6885
58.8512,38,49.3301,32.1882
58.8512,39,49.3138,32.6879
58.8512,40,49.2976,33.1877
58.8512,41,49.2821,33.6874
58.8512,42,49.2669,34.1872
58.8512,43,49.2513,34.6870
58.8512,44,49.2349,35.1867
58.8512,45,49.2186,35.6864
58.8512,46,49.2124,35.9433
58.8512,47,49.2116,35.9861
59.8997,0,49.5223,24.6646
59.8997,1,49.5153,25.1645
59.8997,2,49.5077,25.6645
59.8997,3,49.4995,26.1644
59.8997,4,49.4905,26.6643
59.8997,5,49.4809,27.1642
59.8997,6,49.4706,27.6641
59.8997,7,49.4597,28.1640
59.8997,8,49.4480,28.6639
59.8997,9,49.4357,29.1637
59.8997,10,49.4227,29.6635
59.8997,11,49.4090,30.1634
59.8997,12,49.3946,30.6632
59.8997,13,49.3796,31.1629
59.8997,14,49.3640,31.6627
59.8997,15,49.3476,32.1624
59.8997,16,49.3306,32.6621
59.8997,17,49.3129,33.1618
59.8997,18,49.2945,33.6615
59.8997,19,49.2755,34.1611
59.8997,20,49.2558,34.6607
59.8997,21,49.2355,35.1603
59.8997,22,49.2145,35.6599
59.8997,23,49.1928,36.1594
59.8997,24,49.1705,36.6589
59.8997,25,49.1476,37.1584
59.8997,26,49.1239,37.6578
59.8997,27,49.0996,38.1572
59.8997,28,49.0747,38.6566
59.8997,29,49.0491,39.1559
59.8997,30,49.0229,39.6553
59.8997,31,48.9960,40.1545
59.8997,32,48.9684,40.6538
59.8997,33,48.9402,41.1530
59.8997,34,48.9112,41.6521
59.8997,35,48.8817,42.1513
59.8997,36,48.8515,42.6504
59.8997,37,48.8206,43.1494
59.8997,38,48.7891,43.6484
59.8997,39,48.7569,44.1474
59.8997,40,48.7238,44.6463
59.8997,41,48.6894,45.1451
59.8997,42,48.6537,45.6438
59.8997,43,48.6301,45.9706
59.8997,44,48.6158,46.1701
59.8997,45,48.6012,46.3696
59.8997,46,48.5865,46.5690
59.8997,47,48.5713,46.7685
59.8997,48,48.5653,46.8477
