t,idx,x,y
90.8001,23,-28.8758,79.7102
90.8001,24,-29.0427,79.2389
90.8001,25,-29.1951,78.7628
90.8001,26,-29.3368,78.2833
90.8001,27,-29.4661,77.8004
90.8001,28,-29.5803,77.3136
90.8001,29,-29.6821,76.8242
90.8001,30,-29.7677,76.3316
90.8001,31,-29.8372,75.8366
90.8001,32,-29.8925,75.3398
90.8001,33,-29.9272,74.8411
90.8001,34,-29.9448,74.3416
90.8001,35,-29.9465,73.8417
90.8001,36,-29.9228,73.3425
90.8001,37,-29.8812,72.8444
90.8001,38,-29.8202,72.3483
90.8001,39,-29.7309,71.8565
90.8001,40,-29.6212,71.3689
90.8001,41,-29.4887,70.8868
90.8001,42,-29.3311,70.4125
90.8001,43,-29.1532,69.9453
90.8001,44,-28.9495,69.4888
90.8001,45,-28.7262,69.0417
90.8001,46,-28.4820,68.6056
90.8001,47,-28.4280,68.5099
91.8008,0,-26.9532,83.3960
91.8008,1,-27.2421,82.9880
91.8008,2,-27.5182,82.5713
91.8008,3,-27.7809,82.1460
91.8008,4,-28.0292,81.7120
91.8008,5,-28.2622,81.2696
91.8008,6,-28.4819,80.8206
91.8008,7,-28.6874,80.3648
91.8008,8,-28.8774,79.9024
91.8008,9,-29.0525,79.4341
91.8008,10,-29.2136,78.9608
91.8008,11,-29.3593,78.4825
91.8008,12,-29.4881,77.9994
91.8008,13,-29.6019,77.5126
91.8008,14,-29.7003,77.0225
91.8008,15,-29.7819,76.5292
91.8008,16,-29.8459,76.0334
91.8008,17,-29.8939,75.5358
91.8008,18,-29.9249,75.0368
91.8008,19,-29.9373,74.5370
91.8008,20,-29.9312,74.0371
91.8008,21,-29.9078,73.5377
91.8008,22,-29.8658,73.0395
91.8008,23,-29.8027,72.5436
91.8008,24,-29.7209,72.0504
91.8008,25,-29.6205,71.5607
91.8008,26,-29.4999,71.0755
91.8008,27,-29.3570,70.5964
91.8008,28,-29.1951,70.1235
91.8008,29,-29.0140,69.6576
91.8008,30,-28.8120,69.2002
91.8008,31,-28.5893,68.7526
91.8008,32,-28.3860,68.3736
91.8008,33,-28.2837,68.2018
91.8008,34,-28.1727,68.0354
91.8008,35,-28.0532,67.8751
91.8008,36,-27.9274,67.7198
91.8008,37,-27.7954,67.5696
91.8008,38,-27.6543,67.4278
91.8008,39,-27.5073,67.2923
91.8008,40,-27.3896,67.1888
92.8506,0,-29.7397,76.0533
92.8506,1,-29.8307,75.5618
92.8506,2,-29.8958,75.0663
92.8506,3,-29.9350,74.5681
92.8506,4,-29.9484,74.0685
92.8506,5,-29.9372,73.5687
92.8506,6,-29.8990,73.0703
92.8506,7,-29.8385,72.5741
92.8506,8,-29.7559,72.0812
92.8506,9,-29.6517,71.5922
92.8506,10,-29.5246,71.1087
92.8506,11,-29.3773,70.6310
92.8506,12,-29.2107,70.1598
92.8506,13,-29.0249,69.6957
92.8506,14,-28.8186,69.2403
92.8506,15,-28.5945,68.7935
92.8506,16,-28.3528,68.3559
92.8506,17,-28.0939,67.9283
92.8506,18,-27.8157,67.5129
92.8506,19,-27.5217,67.1086
92.8506,20,-27.2113,66.7169
92.8506,21,-26.8847,66.3384
92.8506,22,-26.5409,65.9754
92.8506,23,-26.1824,65.6271
92.8506,24,-25.8087,65.2952
92.8506,25,-25.4198,64.9810
92.8506,26,-25.0160,64.6863
92.8506,27,-24.5990,64.4109
92.8506,28,-24.1689,64.1562
92.8506,29,-23.7264,63.9236
92.8506,30,-23.2723,63.7148
92.8506,31,-22.8083,63.5292
92.8506,32,-22.4486,63.3988
93.8507,0,-29.0390,70.0318
93.8507,1,-28.8771,69.5588
93.8507,2,-28.6975,69.0925
93.8507,3,-28.4940,68.6359
93.8507,4,-28.2660,68.1911
93.8507,5,-28.0175,67.7576
93.8507,6,-27.7440,67.3391
93.8507,7,-27.4486,66.9360
93.8507,8,-27.1334,66.5482
93.8507,9,-26.7964,66.1790
93.8507,10,-26.4399,65.8286
93.8507,11,-26.0670,65.4959
93.8507,12,-25.6775,65.1826
93.8507,13,-25.2716,64.8908
93.8507,14,-24.8535,64.6169
93.8507,15,-24.4239,64.3614
93.8507,16,-23.9817,64.1281
93.8507,17,-23.5312,63.9116
93.8507,18,-23.0728,63.7123
93.8507,19,-22.6061,63.5329
93.8507,20,-22.1337,63.3694
93.8507,21,-21.6562,63.2214
93.8507,22,-21.1735,63.0910
93.8507,23,-20.6872,62.9752
93.8507,24,-20.1979,62.8729
93.8507,25,-19.7054,62.7863
93.8507,26,-19.2109,62.7128
93.8507,27,-18.7148,62.6512
93.8507,28,-18.2171,62.6039
93.8507,29,-17.7184,62.5682
93.8507,30,-17.2190,62.5433
93.8507,31,-16.7192,62.5318
93.8507,32,-16.2193,62.5306
93.8507,33,-15.7193,62.5395
93.8507,34,-15.2198,62.5606
93.8507,35,-14.7208,62.5910
93.8507,36,-14.2224,62.6313
93.8507,37,-13.7251,62.6827
93.8507,38,-13.2288,62.7434
93.8507,39,-12.7338,62.8137
93.8507,40,-12.2405,62.8950
93.8507,41,-11.7488,62.9857
93.8507,42,-11.2590,63.0860
93.8507,43,-10.7713,63.1962
93.8507,44,-10.6116,63.2328
94.8509,0,-25.9558,65.5338
94.8509,1,-25.5769,65.2077
94.8509,2,-25.1860,64.8963
94.8509,3,-24.7817,64.6023
94.8509,4,-24.3617,64.3311
94.8509,5,-23.9307,64.0781
94.8509,6,-23.4885,63.8450
94.8509,7,-23.0346,63.6354
94.8509,8,-22.5717,63.4468
94.8509,9,-22.1011,63.2783
94.8509,10,-21.6237,63.1301
94.8509,11,-21.1398,63.0046
94.8509,12,-20.6516,62.8971
94.8509,13,-20.1599,62.8071
94.8509,14,-19.6651,62.7351
94.8509,15,-19.1682,62.6802
94.8509,16,-18.6700,62.6393
94.8509,17,-18.1708,62.6114
94.8509,18,-17.6710,62.5977
94.8509,19,-17.1710,62.5949
94.8509,20,-16.6711,62.6016
94.8509,21,-16.1714,62.6177
94.8509,22,-15.6720,62.6425
94.8509,23,-15.1730,62.6737
94.8509,24,-14.6744,62.7106
94.8509,25,-14.1762,62.7535
94.8509,26,-13.6784,62.8000
94.8509,27,-13.1809,62.8496
94.8509,28,-12.6836,62.9019
94.8509,29,-12.1865,62.9556
94.8509,30,-11.6894,63.0098
94.8509,31,-11.1924,63.0639
94.8509,32,-10.6952,63.1169
94.8509,33,-10.1978,63.1680
94.8509,34,-9.7002,63.2164
94.8509,35,-9.2021,63.2607
94.8509,36,-8.7037,63.3007
94.8509,37,-8.2050,63.3355
94.8509,38,-7.7057,63.3627
94.8509,39,-7.2062,63.3831
94.8509,40,-6.7063,63.3955
94.8509,41,-6.2064,63.3965
94.8509,42,-5.7066,63.3834
94.8509,43,-5.2075,63.3553
94.8509,44,-4.7092,63.3152
94.8509,45,-4.2123,63.2604
94.8509,46,-3.7174,63.1906
94.8509,47,-3.3768,63.1332
94.8509,48,-3.1806,63.0948
94.8509,49,-3.1355,63.0859
95.9003,0,-20.6328,63.0673
95.9003,1,-20.1413,62.9756
95.9003,2,-19.6477,62.8963
95.9003,3,-19.1520,62.8305
95.9003,4,-18.6547,62.7788
95.9003,5,-18.1564,62.7381
95.9003,6,-17.6573,62.7083
95.9003,7,-17.1576,62.6902
95.9003,8,-16.6577,62.6813
95.9003,9,-16.1577,62.6806
95.9003,10,-15.6578,62.6889
95.9003,11,-15.1581,62.7043
95.9003,12,-14.6585,62.7256
95.9003,13,-14.1593,62.7531
95.9003,14,-13.6603,62.7854
95.9003,15,-13.1616,62.8215
95.9003,16,-12.6632,62.8612
95.9003,17,-12.1650,62.9034
95.9003,18,-11.6669,62.9474
95.9003,19,-11.1690,62.9926
95.9003,20,-10.6711,63.0380
95.9003,21,-10.1731,63.0832
95.9003,22,-9.6750,63.1270
95.9003,23,-9.1768,63.1693
95.9003,24,-8.6784,63.2089
95.9003,25,-8.1797,63.2449
95.9003,26,-7.6808,63.2774
95.9003,27,-7.1815,63.3046
95.9003,28,-6.6820,63.3260
95.9003,29,-6.1822,63.3421
95.9003,30,-5.6823,63.3497
95.9003,31,-5.1823,63.3496
95.9003,32,-4.6824,63.3423
95.9003,33,-4.1827,63.3233
95.9003,34,-3.6836,63.2948
95.9003,35,-3.1850,63.2570
95.9003,36,-2.6878,63.2046
95.9003,37,-2.1918,63.1414
95.9003,38,-1.6975,63.0664
95.9003,39,-1.2061,62.9743
95.9003,40,-0.7170,62.8704
95.9003,41,-0.2312,62.7522
95.9003,42,0.2500,62.6167
95.9003,43,0.7278,62.4693
95.9003,44,1.2006,62.3067
95.9003,45,1.3202,62.2653
96.9004,0,-13.2428,62.9980
96.9004,1,-12.7462,63.0554
96.9004,2,-12.2490,63.1083
96.9004,3,-11.7513,63.1560
96.9004,4,-11.2531,63.1976
96.9004,5,-10.7544,63.2343
96.9004,6,-10.2554,63.2653
96.9004,7,-9.7561,63.2907
96.9004,8,-9.2565,63.3108
96.9004,9,-8.7567,63.3247
96.9004,10,-8.2568,63.3331
96.9004,11,-7.7568,63.3365
96.9004,12,-7.2568,63.3328
96.9004,13,-6.7569,63.3239
96.9004,14,-6.2571,63.3094
96.9004,15,-5.7576,63.2883
96.9004,16,-5.2583,63.2616
96.9004,17,-4.7594,63.2288
96.9004,18,-4.2609,63.1896
96.9004,19,-3.7629,63.1449
96.9004,20,-3.2656,63.0934
96.9004,21,-2.7689,63.0357
96.9004,22,-2.2730,62.9724
96.9004,23,-1.7780,62.9019
96.9004,24,-1.2839,62.8254
96.9004,25,-0.7908,62.7428
96.9004,26,-0.2989,62.6530
96.9004,27,0.1918,62.5572
96.9004,28,0.6812,62.4549
96.9004,29,1.1691,62.3456
96.9004,30,1.6556,62.2302
96.9004,31,2.1404,62.1080
96.9004,32,2.6235,61.9789
96.9004,33,3.1048,61.8437
96.9004,34,3.5841,61.7013
96.9004,35,4.0613,61.5520
96.9004,36,4.5366,61.3969
96.9004,37,5.0094,61.2343
96.9004,38,5.4801,61.0657
96.9004,39,5.9485,60.8907
96.9004,40,6.4139,60.7080
96.9004,41,6.8769,60.5193
96.9004,42,7.3373,60.3243
96.9004,43,7.7946,60.1221
96.9004,44,8.2497,59.9150
96.9004,45,8.6591,59.7225
96.9004,46,8.7437,59.6828
97.9005,0,-3.3353,63.1422
97.9005,1,-2.8399,63.0747
97.9005,2,-2.3454,63.0017
97.9005,3,-1.8517,62.9226
97.9005,4,-1.3591,62.8369
97.9005,5,-0.8676,62.7455
97.9005,6,-0.3771,62.6485
97.9005,7,0.1121,62.5454
97.9005,8,0.6001,62.4365
97.9005,9,1.0870,62.3225
97.9005,10,1.5724,62.2028
97.9005,11,2.0564,62.0773
97.9005,12,2.5391,61.9470
97.9005,13,3.0204,61.8115
97.9005,14,3.5000,61.6702
97.9005,15,3.9783,61.5246
97.9005,16,4.4551,61.3742
97.9005,17,4.9300,61.2180
97.9005,18,5.4036,61.0577
97.9005,19,5.8756,60.8929
97.9005,20,6.3458,60.7228
97.9005,21,6.8144,60.5486
97.9005,22,7.2815,60.3703
97.9005,23,7.7467,60.1871
97.9005,24,8.2102,59.9997
97.9005,25,8.6722,59.8086
97.9005,26,9.1323,59.6129
97.9005,27,9.5907,59.4130
97.9005,28,10.0474,59.2097
97.9005,29,10.5024,59.0022
97.9005,30,10.9554,58.7906
97.9005,31,11.4068,58.5757
97.9005,32,11.8565,58.3571
97.9005,33,12.3040,58.1342
97.9005,34,12.7500,57.9083
97.9005,35,13.1944,57.6791
97.9005,36,13.6364,57.4455
97.9005,37,14.0768,57.2091
97.9005,38,14.5156,56.9696
97.9005,39,14.9521,56.7262
97.9005,40,15.3870,56.4799
97.9005,41,15.8202,56.2309
97.9005,42,16.1072,56.0571
97.9005,43,16.2732,55.9455
97.9005,44,16.4380,55.8323
97.9005,45,16.6014,55.7169
97.9005,46,16.7629,55.5989
97.9005,47,16.9231,55.4793
97.9005,48,17.0819,55.3577
97.9005,49,17.2385,55.2333
97.9005,50,17.3194,55.1688
98.9500,0,6.5716,60.5349
98.9500,1,7.0367,60.3515
98.9500,2,7.5025,60.1697
98.9500,3,7.9685,59.9887
98.9500,4,8.4347,59.8079
98.9500,5,8.9006,59.6265
98.9500,6,9.3661,59.4439
98.9500,7,9.8308,59.2594
98.9500,8,10.2945,59.0725
98.9500,9,10.7573,58.8831
98.9500,10,11.2181,58.6891
98.9500,11,11.6776,58.4920
98.9500,12,12.1350,58.2900
98.9500,13,12.5898,58.0823
98.9500,14,13.0426,57.8702
98.9500,15,13.4915,57.6501
98.9500,16,13.9375,57.4240
98.9500,17,14.3796,57.1906
98.9500,18,14.8167,56.9478
98.9500,19,15.2496,56.6976
98.9500,20,15.6760,56.4366
98.9500,21,16.0962,56.1657
98.9500,22,16.5097,55.8847
98.9500,23,16.9135,55.5898
98.9500,24,17.3091,55.2842
98.9500,25,17.6943,54.9655
98.9500,26,18.0654,54.6304
98.9500,27,18.4242,54.2824
98.9500,28,18.7684,53.9198
98.9500,29,19.0926,53.5393
98.9500,30,19.3983,53.1438
98.9500,31,19.6829,52.7329
98.9500,32,19.9420,52.3053
98.9500,33,20.1751,51.8633
98.9500,34,20.3802,51.4076
98.9500,35,20.5554,50.9393
98.9500,36,20.6976,50.4603
98.9500,37,20.8068,49.9727
98.9500,38,20.8775,49.4779
98.9500,39,20.9056,48.9790
98.9500,40,20.9074,48.4793
98.9500,41,20.8798,47.9801
98.9500,42,20.8198,47.4841
98.9500,43,20.7400,46.9906
98.9500,44,20.6428,46.5511
98.9500,45,20.5997,46.3649
99.9506,0,14.5212,57.1001
99.9506,1,14.9590,56.8591
99.9506,2,15.3922,56.6096
99.9506,3,15.8194,56.3499
99.9506,4,16.2401,56.0798
99.9506,5,16.6539,55.7993
99.9506,6,17.0594,55.5070
99.9506,7,17.4560,55.2027
99.9506,8,17.8420,54.8852
99.9506,9,18.2162,54.5542
99.9506,10,18.5782,54.2099
99.9506,11,18.9238,53.8489
99.9506,12,19.2522,53.4724
99.9506,13,19.5623,53.0808
99.9506,14,19.8510,52.6729
99.9506,15,20.1123,52.2469
99.9506,16,20.3469,51.8059
99.9506,17,20.5539,51.3511
99.9506,18,20.7254,50.8816
99.9506,19,20.8597,50.4004
99.9506,20,20.9604,49.9112
99.9506,21,21.0256,49.4157
99.9506,22,21.0469,48.9166
99.9506,23,21.0359,48.4173
99.9506,24,20.9905,47.9196
99.9506,25,20.9076,47.4270
99.9506,26,20.8000,46.9388
99.9506,27,20.6579,46.4597
99.9506,28,20.5426,46.0917
101.0003,0,19.5626,52.9657
101.0003,1,19.8664,52.5700
101.0003,2,20.1170,52.1393
101.0003,3,20.3293,51.6884
101.0003,4,20.5065,51.2222
101.0003,5,20.6498,50.7439
101.0003,6,20.7624,50.2571
101.0003,7,20.8424,49.7637
101.0003,8,20.8915,49.2662
101.0003,9,20.9117,48.7669
101.0003,10,20.9016,48.2672
101.0003,11,20.8646,47.7688
101.0003,12,20.8023,47.2728
101.0003,13,20.7152,46.7806
101.0003,14,20.6028,46.2935
101.0003,15,20.4686,45.8119
101.0003,16,20.3164,45.3357
101.0003,17,20.1482,44.8649
101.0003,18,19.9658,44.3995
101.0003,19,19.7707,43.9391
101.0003,20,19.5652,43.4833
101.0003,21,19.3510,43.0315
101.0003,22,19.1324,42.5819
101.0003,23,19.0600,42.4280
102.0004,0,20.6791,48.4925
102.0004,1,20.7058,47.9933
102.0004,2,20.7103,47.4937
102.0004,3,20.6854,46.9946
102.0004,4,20.6297,46.4979
102.0004,5,20.5500,46.0046
102.0004,6,20.4400,45.5170
102.0004,7,20.3026,45.0365
102.0004,8,20.1416,44.5634
102.0004,9,19.9525,44.1007
102.0004,10,19.7390,43.6488
102.0004,11,19.5041,43.2077
102.0004,12,19.2447,42.7803
102.0004,13,18.9644,42.3665
102.0004,14,18.6659,41.9657
102.0004,15,18.3469,41.5808
102.0004,16,18.0107,41.2109
102.0004,17,17.6598,40.8550
102.0004,18,17.2920,40.5163
102.0004,19,16.9107,40.1932
102.0004,20,16.5173,39.8847
102.0004,21,16.1102,39.5946
102.0004,22,15.6923,39.3204
102.0004,23,15.2646,39.0615
102.0004,24,14.8257,38.8221
102.0004,25,14.3788,38.5983
102.0004,26,13.9242,38.3904
102.0004,27,13.4608,38.2026
102.0004,28,12.9917,38.0303
102.0004,29,12.5177,37.8713
102.0004,30,12.0352,37.7413
102.0004,31,11.5460,37.6431
102.0004,32,11.1096,37.5807
102.0004,33,10.9130,37.5438
102.0004,34,10.7156,37.5124
102.0004,35,10.5169,37.4893
102.0004,36,10.3175,37.4752
102.0004,37,10.1698,37.4669
103.0004,0,19.0196,42.7320
103.0004,1,18.7470,42.3129
103.0004,2,18.4579,41.9052
103.0004,3,18.1507,41.5109
103.0004,4,17.8218,41.1344
103.0004,5,17.4765,40.7731
103.0004,6,17.1145,40.4284
103.0004,7,16.7354,40.1025
103.0004,8,16.3407,39.7959
103.0004,9,15.9329,39.5068
103.0004,10,15.5128,39.2360
103.0004,11,15.0800,38.9858
103.0004,12,14.6373,38.7535
103.0004,13,14.1861,38.5385
103.0004,14,13.7272,38.3401
103.0004,15,13.2605,38.1609
103.0004,16,12.7884,37.9963
103.0004,17,12.3116,37.8461
103.0004,18,11.8302,37.7111
103.0004,19,11.3451,37.5902
103.0004,20,10.8572,37.4810
103.0004,21,10.3669,37.3832
103.0004,22,9.8742,37.2983
103.0004,23,9.3799,37.2228
103.0004,24,8.8844,37.1563
103.0004,25,8.3876,37.0998
103.0004,26,7.8900,37.0513
103.0004,27,7.3917,37.0098
103.0004,28,6.8929,36.9760
103.0004,29,6.3936,36.9487
103.0004,30,5.8941,36.9267
103.0004,31,5.3944,36.9103
103.0004,32,4.8945,36.8989
103.0004,33,4.3946,36.8914
103.0004,34,3.8946,36.8878
103.0004,35,3.3946,36.8876
103.0004,36,2.8946,36.8899
103.0004,37,2.3947,36.8945
103.0004,38,1.8947,36.9010
103.0004,39,1.3948,36.9085
103.0004,40,0.8948,36.9167
103.0004,41,0.3949,36.9252
103.0004,42,-0.1051,36.9325
103.0004,43,-0.6050,36.9369
103.0004,44,-1.1050,36.9401
103.0004,45,-1.6050,36.9397
103.0004,46,-1.9191,36.9379
103.0004,47,-2.1191,36.9367
103.0004,48,-2.3191,36.9333
103.0004,49,-2.3631,36.9325
104.0502,0,13.8077,38.5832
104.0502,1,13.3473,38.3883
104.0502,2,12.8823,38.2048
104.0502,3,12.4123,38.0341
104.0502,4,11.9370,37.8792
104.0502,5,11.4581,37.7357
104.0502,6,10.9757,37.6042
104.0502,7,10.4898,37.4866
104.0502,8,10.0013,37.3801
104.0502,9,9.5106,37.2842
104.0502,10,9.0178,37.2000
104.0502,11,8.5233,37.1261
104.0502,12,8.0276,37.0612
104.0502,13,7.5306,37.0060
104.0502,14,7.0328,36.9598
104.0502,15,6.5343,36.9210
104.0502,16,6.0353,36.8898
104.0502,17,5.5359,36.8663
104.0502,18,5.0362,36.8485
104.0502,19,4.5364,36.8364
104.0502,20,4.0364,36.8305
104.0502,21,3.5364,36.8288
104.0502,22,3.0364,36.8313
104.0502,23,2.5365,36.8381
104.0502,24,2.0366,36.8478
104.0502,25,1.5367,36.8601
104.0502,26,1.0369,36.8751
104.0502,27,0.5372,36.8916
104.0502,28,0.0375,36.9094
104.0502,29,-0.4621,36.9281
104.0502,30,-0.9618,36.9470
104.0502,31,-1.4614,36.9658
104.0502,32,-1.9611,36.9839
104.0502,33,-2.4608,37.0008
104.0502,34,-2.9606,37.0161
104.0502,35,-3.4604,37.0291
104.0502,36,-3.9603,37.0393
104.0502,37,-4.4602,37.0465
104.0502,38,-4.9602,37.0498
104.0502,39,-5.4602,37.0486
104.0502,40,-5.9602,37.0427
104.0502,41,-6.4600,37.0314
104.0502,42,-6.9597,37.0140
104.0502,43,-7.2676,37.0018
105.0502,0,5.0118,36.9432
105.0502,1,4.5120,36.9291
105.0502,2,4.0122,36.9172
105.0502,3,3.5123,36.9076
105.0502,4,3.0123,36.9004
105.0502,5,2.5123,36.8952
105.0502,6,2.0124,36.8918
105.0502,7,1.5124,36.8903
105.0502,8,1.0124,36.8906
105.0502,9,0.5124,36.8924
105.0502,10,0.0124,36.8957
105.0502,11,-0.4876,36.9004
105.0502,12,-0.9876,36.9062
105.0502,13,-1.4875,36.9131
105.0502,14,-1.9875,36.9211
105.0502,15,-2.4874,36.9299
105.0502,16,-2.9873,36.9394
105.0502,17,-3.4872,36.9495
105.0502,18,-3.9871,36.9601
105.0502,19,-4.4870,36.9710
105.0502,20,-4.9868,36.9822
105.0502,21,-5.4867,36.9936
105.0502,22,-5.9866,37.0049
105.0502,23,-6.4864,37.0161
105.0502,24,-6.9863,37.0271
105.0502,25,-7.4862,37.0377
105.0502,26,-7.9861,37.0478
105.0502,27,-8.4860,37.0573
105.0502,28,-8.9859,37.0661
105.0502,29,-9.4859,37.0741
105.0502,30,-9.9858,37.0811
105.0502,31,-10.4858,37.0870
105.0502,32,-10.9858,37.0916
105.0502,33,-11.4858,37.0951
105.0502,34,-11.9858,37.0970
105.0502,35,-12.4858,37.0974
105.0502,36,-12.9858,37.0961
105.0502,37,-13.4857,37.0931
105.0502,38,-13.9857,37.0880
105.0502,39,-14.4857,37.0810
105.0502,40,-14.9856,37.0722
105.0502,41,-15.4855,37.0615
105.0502,42,-15.9853,37.0475
105.0502,43,-16.4849,37.0287
105.0502,44,-16.9160,37.0091
105.0502,45,-17.1158,37.0015
105.0502,46,-17.3157,36.9930
105.0502,47,-17.5154,36.9833
105.0502,48,-17.7151,36.9724
105.0502,49,-17.8446,36.9651
106.0503,0,-8.5066,37.0289
106.0503,1,-9.0065,37.0244
106.0503,2,-9.5065,37.0221
106.0503,3,-10.0064,37.0221
106.0503,4,-10.5064,37.0244
106.0503,5,-11.0064,37.0279
106.0503,6,-11.5064,37.0326
106.0503,7,-12.0063,37.0382
106.0503,8,-12.5063,37.0439
106.0503,9,-13.0063,37.0497
106.0503,10,-13.5062,37.0551
106.0503,11,-14.0062,37.0597
106.0503,12,-14.5062,37.0631
106.0503,13,-15.0062,37.0650
106.0503,14,-15.5062,37.0652
106.0503,15,-16.0062,37.0628
106.0503,16,-16.5062,37.0581
106.0503,17,-17.0061,37.0504
106.0503,18,-17.5060,37.0389
106.0503,19,-18.0057,37.0244
106.0503,20,-18.5054,37.0052
106.0503,21,-19.0048,36.9814
106.0503,22,-19.5040,36.9535
106.0503,23,-20.0028,36.9193
106.0503,24,-20.5012,36.8799
106.0503,25,-20.9992,36.8345
106.0503,26,-21.4964,36.7819
106.0503,27,-21.9929,36.7234
106.0503,28,-22.4885,36.6567
106.0503,29,-22.9828,36.5820
106.0503,30,-23.4761,36.5006
106.0503,31,-23.9676,36.4087
106.0503,32,-24.4572,36.3076
106.0503,33,-24.9453,36.1990
106.0503,34,-25.4306,36.0787
106.0503,35,-25.9133,35.9486
106.0503,36,-26.3934,35.8092
106.0503,37,-26.8696,35.6571
106.0503,38,-27.3394,35.4863
106.0503,39,-27.8015,35.2956
106.0503,40,-28.2542,35.0839
106.0503,41,-28.7039,34.8658
106.0503,42,-29.1467,34.6338
106.0503,43,-29.4532,34.4590
106.0503,44,-29.6275,34.3609
106.0503,45,-29.7974,34.2554
106.0503,46,-29.8790,34.2048
107.0506,0,-19.9355,36.9526
107.0506,1,-20.4353,36.9402
107.0506,2,-20.9348,36.9196
107.0506,3,-21.4338,36.8885
107.0506,4,-21.9319,36.8455
107.0506,5,-22.4291,36.7936
107.0506,6,-22.9249,36.7287
107.0506,7,-23.4190,36.6529
107.0506,8,-23.9114,36.5659
107.0506,9,-24.4010,36.4649
107.0506,10,-24.8883,36.3531
107.0506,11,-25.3719,36.2263
107.0506,12,-25.8518,36.0861
107.0506,13,-26.3280,35.9338
107.0506,14,-26.7978,35.7629
107.0506,15,-27.2625,35.5786
107.0506,16,-27.7208,35.3787
107.0506,17,-28.1706,35.1606
107.0506,18,-28.6127,34.9273
107.0506,19,-29.0439,34.6744
107.0506,20,-29.4647,34.4047
107.0506,21,-29.8745,34.1183
107.0506,22,-30.2671,33.8089
107.0506,23,-30.6466,33.4837
107.0506,24,-31.0117,33.1421
107.0506,25,-31.3561,32.7799
107.0506,26,-31.6851,32.4036
107.0506,27,-31.9970,32.0128
107.0506,28,-32.2897,31.6077
107.0506,29,-32.5659,31.1911
107.0506,30,-32.8224,30.7619
107.0506,31,-33.0618,30.3231
107.0506,32,-33.2853,29.8760
107.0506,33,-33.4867,29.4184
107.0506,34,-33.6734,28.9547
107.0506,35,-33.8436,28.4846
107.0506,36,-33.9940,28.0079
107.0506,37,-34.1305,27.5270
107.0506,38,-34.2498,27.0415
107.0506,39,-34.3555,26.5529
107.0506,40,-34.4457,26.0612
107.0506,41,-34.5150,25.5662
107.0506,42,-34.5722,25.0696
107.0506,43,-34.6125,24.5713
107.0506,44,-34.6388,24.0721
107.0506,45,-34.6518,23.5849
107.0506,46,-34.6524,23.3849
107.0506,47,-34.6521,23.2353
108.1006,0,-27.8653,35.3270
108.1006,1,-28.3189,35.1167
108.1006,2,-28.7642,34.8899
108.1006,3,-29.1963,34.6384
108.1006,4,-29.6147,34.3651
108.1006,5,-30.0213,34.0743
108.1006,6,-30.4089,33.7585
108.1006,7,-30.7807,33.4246
108.1006,8,-31.1366,33.0736
108.1006,9,-31.4717,32.7026
108.1006,10,-31.7902,32.3174
108.1006,11,-32.0895,31.9170
108.1006,12,-32.3683,31.5021
108.1006,13,-32.6310,31.0768
108.1006,14,-32.8747,30.6403
108.1006,15,-33.0988,30.1935
108.1006,16,-33.3082,29.7395
108.1006,17,-33.4996,29.2776
108.1006,18,-33.6747,28.8094
108.1006,19,-33.8363,28.3363
108.1006,20,-33.9806,27.8576
108.1006,21,-34.1131,27.3755
108.1006,22,-34.2320,26.8899
108.1006,23,-34.3368,26.4011
108.1006,24,-34.4320,25.9102
108.1006,25,-34.5141,25.4170
108.1006,26,-34.5855,24.9222
108.1006,27,-34.6482,24.4262
108.1006,28,-34.6992,23.9288
108.1006,29,-34.7421,23.4307
108.1006,30,-34.7755,22.9318
108.1006,31,-34.8009,22.4325
108.1006,32,-34.8188,21.9328
108.1006,33,-34.8274,21.4329
108.1006,34,-34.8303,20.9329
108.1006,35,-34.8254,20.4329
108.1006,36,-34.8136,19.9331
108.1006,37,-34.7965,19.4334
108.1006,38,-34.7720,18.9340
108.1006,39,-34.7420,18.4349
108.1006,40,-34.7062,17.9362
108.1006,41,-34.6644,17.4380
108.1006,42,-34.6180,16.9401
108.1006,43,-34.5664,16.4428
108.1006,44,-34.5104,15.9459
108.1006,45,-34.4506,15.4495
108.1006,46,-34.4013,15.0602
108.1006,47,-34.3950,15.0099
109.1502,0,-32.6713,30.6539
109.1502,1,-32.8909,30.2048
109.1502,2,-33.0995,29.7505
109.1502,3,-33.2965,29.2910
109.1502,4,-33.4805,28.8261
109.1502,5,-33.6522,28.3566
109.1502,6,-33.8129,27.8832
109.1502,7,-33.9619,27.4059
109.1502,8,-34.0978,26.9248
109.1502,9,-34.2233,26.4408
109.1502,10,-34.3378,25.9542
109.1502,11,-34.4402,25.4648
109.1502,12,-34.5318,24.9733
109.1502,13,-34.6133,24.4800
109.1502,14,-34.6843,23.9851
109.1502,15,-34.7440,23.4887
109.1502,16,-34.7944,22.9913
109.1502,17,-34.8356,22.4930
109.1502,18,-34.8655,21.9939
109.1502,19,-34.8868,21.4944
109.1502,20,-34.8995,20.9946
109.1502,21,-34.9021,20.4946
109.1502,22,-34.8961,19.9947
109.1502,23,-34.8820,19.4949
109.1502,24,-34.8591,18.9954
109.1502,25,-34.8274,18.4965
109.1502,26,-34.7884,17.9980
109.1502,27,-34.7415,17.5002
109.1502,28,-34.6857,17.0034
109.1502,29,-34.6231,16.5073
109.1502,30,-34.5534,16.0122
