# fsae control log — tag=stanley
# t0_epoch_s=1787121949.1745  (t column is seconds since this instant)
# frame=global ENU (x east, y north, yaw right-handed, 0=+x); e_y/e_psi are front-axle Frenet errors vs the path, +ve = left/CCW
# score: fsae_control.scoring, verbatim copy of fsae_MPCTest/sim/scoring.py — lower is better
# score_is_partial=0  (1 = time_bonus/offtrack unavailable live; weighted-metric component is still directly comparable to an offline score)
# ── run configuration (enough to reproduce this exact run) ──
# controller=stanley
# use_nmpc=0
# launch.stanley_gain=1.0
# launch.map_path='/home/Formula-Student-Driverless-Simulator/ros2/src/fsae_planning/tracks/comp_test_map_3/speed_profile.csv'
# launch.path_map_path=''
# lap_time_s=56.0507
# optimal_time_s=45.4600  (ds/v_target integral over the precomputed speed profile, scaled by progress -- see LapProgressTracker)
# composite_score=0.763256
# n_steps=3579
# rmse=0.610247
# peak_lateral_error_m=3.210538
# speed_rmse_mps=1.839625
# yaw_rms_radps=0.467086
# max_yaw_rate_radps=2.026017
# control_smooth_rms=0.041178
# jerk_rms=0.067286
# steer_rms=0.155269
# accel_rms_mps2=0.000000
# max_steering_rad=0.436332
# max_accel_mps2=0.000000
# steering_sat_ratio=0.056720
# steering_reversal_rms=0.019310
# steering_reversal_rate=0.003912
# steering_reversals=14
# inaccurate_count=0
t,car_x,car_y,car_yaw,v_actual,v_desired,steer_deg,e_y,e_psi_deg,yaw_rate,delta_cmd,a_cmd,solver_failed,inaccurate,pose_age_s,path_age_s,n_delay,solve_ms,cmd_latency_ms,corner_factor,low_speed_corner_boost,corner_frac,Q_ey_base,Q_epsi_base,Q_r_base,R_steer_corner_blend,Rrate_steer_corner_blend,m_Q_ey_soften,m_R_speed,m_Rrate_corner,m_Rrate_antihunt,Q_ey_eff,Q_epsi_eff,Q_r_eff,R_steer_eff,Rrate_steer_eff,R_a_accel_eff,R_a_brake_eff,nmpc_iters,nmpc_status,nmpc_cost,nmpc_s0,nmpc_kappa_horizon_end,nmpc_pred_ey_end,nmpc_pred_epsi_end,nmpc_pred_ey_max_abs,nmpc_fyf_max_abs,nmpc_fyr_max_abs
101.8503,20.6400,48.9152,-1.42916,6.386,6.843,-10.850,0.0975,-12.886,-0.4873,-0.189375,0.0000,0,0,,0.0370,,,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.9004,20.6447,48.7045,-1.45454,6.335,6.898,-9.092,0.0980,-11.775,-0.6018,-0.158693,0.0000,0,0,,0.0333,,,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101.9507,20.6464,48.4903,-1.48287,6.438,6.898,-5.588,0.0864,-10.647,-0.9992,-0.097522,0.0000,0,0,,0.0289,,,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0004,20.6367,48.0949,-1.53421,6.474,6.957,-7.429,0.0455,-11.271,-0.7314,-0.129664,0.0000,0,0,,0.0313,,,0.453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.0504,20.6247,47.8825,-1.55980,6.396,7.022,-4.321,0.0396,-8.966,-0.8641,-0.075419,0.0000,0,0,,0.0366,,,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.1002,20.5969,47.4773,-1.60601,6.441,7.022,-6.102,0.0208,-10.111,-0.7276,-0.106499,0.0000,0,0,,0.0336,,,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.1504,20.5751,47.2740,-1.62918,6.519,7.091,-4.029,0.0250,-8.056,-0.7361,-0.070328,0.0000,0,0,,0.0349,,,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.2004,20.5240,46.8560,-1.66967,6.553,7.163,-5.422,0.0135,-9.728,-0.7695,-0.094627,0.0000,0,0,,0.0342,,,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.2507,20.4981,46.6739,-1.68478,6.509,7.163,-5.860,0.0469,-8.445,-0.5137,-0.102273,0.0000,0,0,,0.0324,,,0.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.2999,20.4276,46.2666,-1.71607,6.583,7.236,-7.985,0.0606,-10.490,-0.5170,-0.139368,0.0000,0,0,,0.0320,,,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.3505,20.3887,46.0770,-1.73127,6.671,7.304,-7.125,0.0810,-9.245,-0.4757,-0.124347,0.0000,0,0,,0.0344,,,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.4001,20.3419,45.8705,-1.74586,6.738,7.304,-6.218,0.0813,-9.323,-0.6470,-0.108522,0.0000,0,0,,0.0324,,,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.4510,20.2363,45.4690,-1.77917,6.701,7.364,-9.637,0.0905,-11.767,-0.4891,-0.168205,0.0000,0,0,,0.0352,,,0.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.5006,20.1787,45.2705,-1.79711,6.816,7.364,-8.575,0.1128,-10.143,-0.4178,-0.149670,0.0000,0,0,,0.0346,,,0.456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.5501,20.0536,44.8731,-1.83198,6.879,7.412,-9.773,0.1187,-12.002,-0.5397,-0.170569,0.0000,0,0,,0.0330,,,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.6005,19.9812,44.6718,-1.85024,6.850,7.447,-9.079,0.1337,-10.597,-0.4352,-0.158452,0.0000,0,0,,0.0350,,,0.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.6518,19.8982,44.4560,-1.87264,6.946,7.447,-7.285,0.1377,-10.672,-0.7643,-0.127153,0.0000,0,0,,0.0357,,,0.828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.7001,19.7360,44.0755,-1.91415,6.968,7.466,-10.252,0.1237,-12.397,-0.5295,-0.178939,0.0000,0,0,,0.0324,,,0.353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.7513,19.6381,43.8667,-1.93769,6.931,7.471,-6.590,0.1297,-10.674,-0.8763,-0.115020,0.0000,0,0,,0.0295,,,0.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.8002,19.4555,43.4991,-1.98037,6.971,7.464,-10.018,0.1176,-12.369,-0.5579,-0.174846,0.0000,0,0,,0.0291,,,0.366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.8515,19.3420,43.2940,-2.00634,7.043,7.464,-6.255,0.1200,-10.503,-0.8906,-0.109166,0.0000,0,0,,0.0365,,,0.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.9003,19.1353,42.9340,-2.04984,7.068,7.448,-10.018,0.1309,-12.320,-0.5640,-0.174850,0.0000,0,0,,0.0298,,,0.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102.9506,19.0094,42.7382,-2.07381,6.994,7.448,-7.263,0.1471,-10.907,-0.8200,-0.126764,0.0000,0,0,,0.0333,,,0.440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0004,18.7782,42.3897,-2.11670,7.019,7.430,-10.653,0.1468,-12.426,-0.4926,-0.185924,0.0000,0,0,,0.0247,,,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.0506,18.6387,42.2003,-2.14179,7.071,7.415,-8.098,0.0770,-11.867,-0.7532,-0.141343,0.0000,0,0,,0.0359,,,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.1000,18.3506,41.8312,-2.19025,7.067,7.408,-8.567,0.1087,-12.529,-0.8263,-0.149515,0.0000,0,0,,0.0358,,,0.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.1503,18.2119,41.6663,-2.21195,6.988,7.408,-7.678,0.1343,-10.981,-0.7444,-0.134015,0.0000,0,0,,0.0359,,,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.2001,17.9195,41.3423,-2.25725,6.961,7.413,-7.523,0.1303,-11.502,-0.8581,-0.131305,0.0000,0,0,,0.0373,,,0.414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.2506,17.7886,41.2060,-2.27774,7.010,7.434,-6.852,0.1369,-10.167,-0.7494,-0.119592,0.0000,0,0,,0.0371,,,0.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.3006,17.6545,41.0716,-2.29687,6.958,7.434,-8.404,0.1384,-10.071,-0.4648,-0.146683,0.0000,0,0,,0.0373,,,0.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.3501,17.3403,40.7743,-2.34151,6.935,7.475,-8.658,0.1196,-10.545,-0.4801,-0.151110,0.0000,0,0,,0.0350,,,0.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.4005,17.1664,40.6190,-2.36589,6.919,7.540,-7.177,0.1184,-9.033,-0.4735,-0.125260,0.0000,0,0,,0.0382,,,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.4509,16.8331,40.3461,-2.40904,6.985,7.629,-5.699,0.0945,-9.829,-0.8391,-0.099475,0.0000,0,0,,0.0334,,,0.503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.5003,16.6749,40.2262,-2.42864,6.926,7.629,-6.333,0.1140,-8.976,-0.6051,-0.110533,0.0000,0,0,,0.0345,,,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.5507,16.3050,39.9549,-2.47361,6.967,7.741,-6.118,0.1079,-9.457,-0.7181,-0.106786,0.0000,0,0,,0.0369,,,0.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.6003,16.1358,39.8358,-2.49375,7.049,7.741,-5.243,0.1175,-8.333,-0.6854,-0.091511,0.0000,0,0,,0.0370,,,0.420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.6509,15.7642,39.5944,-2.53241,7.128,7.876,-5.438,0.1043,-9.098,-0.7671,-0.094914,0.0000,0,0,,0.0355,,,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.7001,15.5963,39.4920,-2.54824,7.114,8.030,-5.685,0.1153,-8.041,-0.5533,-0.099226,0.0000,0,0,,0.0365,,,0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.7504,15.2091,39.2668,-2.58302,7.252,8.204,-5.768,0.1108,-8.474,-0.6065,-0.100676,0.0000,0,0,,0.0386,,,0.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.8005,15.0219,39.1637,-2.59992,7.340,8.204,-5.917,0.1143,-7.542,-0.4207,-0.103264,0.0000,0,0,,0.0396,,,0.385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.8504,14.6237,38.9589,-2.63269,7.422,8.398,-5.654,0.1043,-8.043,-0.5408,-0.098680,0.0000,0,0,,0.0402,,,0.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.9001,14.1988,38.7591,-2.66678,7.605,8.612,-4.126,0.0928,-7.665,-0.7255,-0.072012,0.0000,0,0,,0.0393,,,0.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103.9507,14.0172,38.6786,-2.68089,7.640,8.845,-4.835,0.0950,-6.929,-0.4754,-0.084388,0.0000,0,0,,0.0395,,,0.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0002,13.8053,38.5886,-2.69769,7.760,8.845,-5.013,0.0923,-6.665,-0.3938,-0.087485,0.0000,0,0,,0.0382,,,0.384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.0502,13.3420,38.3990,-2.73120,7.943,9.098,-5.125,0.0838,-6.832,-0.3916,-0.089450,0.0000,0,0,,0.0411,,,0.445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.1005,13.0920,38.3058,-2.74804,8.014,9.366,-4.846,0.0954,-7.655,-0.5961,-0.084577,0.0000,0,0,,0.0393,,,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.1497,12.6448,38.1503,-2.77805,8.227,9.646,-5.364,0.1032,-6.907,-0.3812,-0.093611,0.0000,0,0,,0.0398,,,0.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.2003,12.3791,38.0645,-2.79551,8.382,9.646,-4.825,0.1030,-7.268,-0.5362,-0.084211,0.0000,0,0,,0.0384,,,0.560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.2508,12.1146,37.9840,-2.81219,8.501,9.935,-6.314,0.0038,-8.583,-0.4000,-0.110202,0.0000,0,0,,0.0397,,,0.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.3004,11.5889,37.8385,-2.84520,8.805,10.231,-4.811,0.0473,-6.847,-0.4035,-0.083976,0.0000,0,0,,0.0371,,,0.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.3506,11.2989,37.7651,-2.86289,8.982,10.530,-4.076,0.0642,-6.583,-0.5018,-0.071147,0.0000,0,0,,0.0410,,,0.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.4001,10.7751,37.6485,-2.89481,9.256,10.829,-3.365,0.0602,-5.138,-0.3681,-0.058738,0.0000,0,0,,0.0309,,,0.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.4509,10.4669,37.5862,-2.91312,9.440,11.126,-2.631,0.0535,-4.991,-0.4632,-0.045913,0.0000,0,0,,0.0393,,,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.5010,10.1518,37.5265,-2.93100,9.804,11.126,-2.338,0.0472,-4.434,-0.4096,-0.040806,0.0000,0,0,,0.0402,,,0.747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.5505,9.5368,37.4187,-2.96204,10.001,11.699,-0.656,0.0330,-3.155,-0.4661,-0.011444,0.0000,0,0,,0.0377,,,0.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.6018,9.2012,37.3660,-2.97670,10.196,11.699,-0.556,0.0368,-3.461,-0.5399,-0.009699,0.0000,0,0,,0.0427,,,0.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.6506,8.5752,37.2736,-2.99953,10.551,12.245,-0.999,0.0422,-2.748,-0.3418,-0.017434,0.0000,0,0,,0.0375,,,0.487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.7012,8.2205,37.2244,-3.00930,10.745,12.509,-1.088,0.0431,-3.055,-0.3800,-0.018987,0.0000,0,0,,0.0415,,,0.662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.7503,7.5760,37.1438,-3.02351,11.076,12.767,-1.868,0.0610,-2.822,-0.2171,-0.032596,0.0000,0,0,,0.0358,,,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.8011,7.2029,37.1023,-3.03038,11.264,13.021,-2.044,0.0693,-3.160,-0.2513,-0.035668,0.0000,0,0,,0.0425,,,0.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.8504,6.5076,37.0346,-3.04237,11.596,13.269,-2.164,0.0825,-2.938,-0.2006,-0.037765,0.0000,0,0,,0.0387,,,0.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.9005,6.1167,37.0020,-3.04941,11.960,13.513,-1.918,0.0850,-3.278,-0.3029,-0.033473,0.0000,0,0,,0.0422,,,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104.9508,5.4204,36.9520,-3.06280,12.090,13.987,-2.434,0.0906,-2.919,-0.1539,-0.042475,0.0000,0,0,,0.0385,,,0.610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0002,5.0124,36.9276,-3.07119,12.265,14.219,-2.171,0.0894,-3.068,-0.2240,-0.037892,0.0000,0,0,,0.0408,,,0.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.0502,4.1789,36.8881,-3.08901,12.600,14.446,-1.071,0.0870,-2.627,-0.3355,-0.018694,0.0000,0,0,,0.0364,,,0.540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.1001,3.8303,36.8758,-3.09680,12.745,14.671,-1.779,0.0797,-2.487,-0.1815,-0.031054,0.0000,0,0,,0.0406,,,0.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.1502,2.9634,36.8537,-3.11565,13.104,15.109,-0.098,0.0696,-1.842,-0.3536,-0.001718,0.0000,0,0,,0.0412,,,0.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.2001,2.6235,36.8483,-3.12257,13.235,15.323,-0.906,0.0609,-1.698,-0.1809,-0.015813,0.0000,0,0,,0.0412,,,0.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.2507,2.1767,36.8455,-3.13152,13.411,15.534,-0.069,0.0506,-1.383,-0.2644,-0.001211,0.0000,0,0,,0.0422,,,0.541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.3003,1.3233,36.8419,3.13808,13.757,15.743,-0.148,0.0433,-0.858,-0.1534,-0.002580,0.0000,0,0,,0.0374,,,0.511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.3512,0.8586,36.8456,3.13166,13.945,15.949,0.264,0.0297,-0.596,-0.1699,0.004600,0.0000,0,0,,0.0433,,,0.638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.4005,0.0197,36.8548,3.12286,14.286,16.318,0.231,0.0181,-0.236,-0.0935,0.004037,0.0000,0,0,,0.0388,,,0.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.4509,-0.4625,36.8631,3.11918,14.466,16.445,0.477,0.0100,-0.091,-0.1056,0.008321,0.0000,0,0,,0.0427,,,0.620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.5002,-1.2967,36.8793,3.11524,14.749,16.582,0.227,0.0049,0.033,-0.0370,0.003961,0.0000,0,0,,0.0400,,,0.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.5503,-2.2949,36.9005,3.11440,15.045,16.567,0.011,0.0056,0.038,0.0012,0.000193,0.0000,0,0,,0.0426,,,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.6004,-2.8008,36.9123,3.11472,15.178,16.502,-0.079,0.0046,0.010,0.0128,-0.001385,0.0000,0,0,,0.0402,,,0.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.6497,-3.7011,36.9343,3.11557,15.390,16.258,-0.003,-0.0031,0.057,0.0123,-0.000047,0.0000,0,0,,0.0399,,,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.7001,-4.2171,36.9477,3.11579,15.485,16.114,0.103,-0.0095,0.121,0.0089,0.001793,0.0000,0,0,,0.0411,,,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.7507,-4.6088,36.9580,3.11589,15.545,15.969,0.204,-0.0135,0.172,0.0025,0.003566,0.0000,0,0,,0.0403,,,0.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.8003,-5.6511,36.9847,3.11606,15.661,15.675,0.216,-0.0181,0.169,0.0028,0.003766,0.0000,0,0,,0.0416,,,0.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.8507,-6.1732,36.9975,3.11627,15.671,15.375,0.276,-0.0197,0.253,0.0078,0.004822,0.0000,0,0,,0.0423,,,0.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.9002,-7.1127,37.0194,3.11719,15.626,15.069,0.268,-0.0219,0.289,0.0170,0.004669,0.0000,0,0,,0.0420,,,0.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105.9507,-7.6306,37.0308,3.11802,15.543,14.914,0.577,-0.0427,0.630,0.0350,0.010076,0.0000,0,0,,0.0432,,,0.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0004,-8.5066,37.0491,3.11975,15.299,14.598,0.649,-0.0596,0.622,0.0319,0.011324,0.0000,0,0,,0.0424,,,0.510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.0503,-9.0049,37.0589,3.12086,15.115,14.438,0.833,-0.0656,0.787,0.0327,0.014543,0.0000,0,0,,0.0431,,,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.1001,-9.8761,37.0727,3.12371,14.739,14.112,0.684,-0.0709,0.618,0.0335,0.011938,0.0000,0,0,,0.0425,,,0.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.1503,-10.3589,37.0793,3.12550,14.497,13.946,0.722,-0.0709,0.760,0.0524,0.012603,0.0000,0,0,,0.0430,,,0.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.2005,-11.1721,37.0883,3.12726,14.035,13.779,1.076,-0.0900,0.829,0.0167,0.018781,0.0000,0,0,,0.0424,,,0.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.2507,-11.6310,37.0926,3.12800,13.773,13.609,1.373,-0.0975,1.117,0.0214,0.023963,0.0000,0,0,,0.0432,,,0.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.3003,-12.4402,37.0986,3.12938,13.313,13.264,1.397,-0.1076,1.077,0.0192,0.024389,0.0000,0,0,,0.0380,,,0.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.3506,-12.8761,37.1002,3.13057,13.079,13.087,1.582,-0.1055,1.344,0.0334,0.027605,0.0000,0,0,,0.0415,,,0.312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.4000,-13.6179,37.0997,3.13401,12.719,12.727,1.558,-0.1057,1.373,0.0448,0.027192,0.0000,0,0,,0.0410,,,0.358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.4505,-14.0360,37.0976,3.13687,12.542,12.727,1.373,-0.1009,1.431,0.0848,0.023955,0.0000,0,0,,0.0429,,,0.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.5002,-14.7687,37.0898,-3.13947,12.274,12.356,1.212,-0.0954,1.307,0.0884,0.021156,0.0000,0,0,,0.0397,,,0.436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.5513,-15.1734,37.0831,-3.13473,12.141,12.166,0.339,-0.0542,0.902,0.1396,0.005914,0.0000,0,0,,0.0429,,,0.530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.6004,-15.8617,37.0685,-3.12595,11.942,11.973,-0.017,-0.0179,0.477,0.1000,-0.000294,0.0000,0,0,,0.0397,,,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.6510,-16.2564,37.0578,-3.12068,11.841,11.777,-0.319,0.0007,0.536,0.1487,-0.005566,0.0000,0,0,,0.0432,,,0.520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.7004,-16.9415,37.0407,-3.11377,11.675,11.374,-0.024,0.0129,0.410,0.0656,-0.000420,0.0000,0,0,,0.0359,,,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.7512,-17.3274,37.0305,-3.11125,11.579,11.169,0.267,0.0191,0.852,0.0869,0.004664,0.0000,0,0,,0.0445,,,0.537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.8005,-17.9808,37.0123,-3.10904,11.406,10.961,0.820,0.0157,1.032,0.0243,0.014314,0.0000,0,0,,0.0401,,,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.8500,-18.6437,36.9911,-3.10815,11.154,10.751,1.633,0.0085,1.745,0.0127,0.028494,0.0000,0,0,,0.0430,,,0.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.9008,-18.9475,36.9805,-3.10786,11.022,10.535,2.252,0.0171,2.379,0.0079,0.039311,0.0000,0,0,,0.0444,,,0.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.9505,-19.5835,36.9533,-3.10574,10.733,10.316,2.223,0.0117,2.487,0.0361,0.038801,0.0000,0,0,,0.0398,,,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0006,-19.9351,36.9354,-3.10304,10.560,10.091,2.843,0.0128,3.380,0.0826,0.049628,0.0000,0,0,,0.0390,,,0.352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.0506,-20.5759,36.8964,-3.09479,10.230,9.625,2.618,0.0044,3.275,0.1106,0.045697,0.0000,0,0,,0.0419,,,0.446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.1005,-20.9101,36.8734,-3.08905,10.047,9.625,3.383,0.0048,4.299,0.1556,0.059041,0.0000,0,0,,0.0422,,,0.518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.1505,-21.4791,36.8275,-3.07671,9.725,9.383,3.344,-0.0004,4.182,0.1466,0.058359,0.0000,0,0,,0.0403,,,0.460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.2014,-21.7953,36.7988,-3.06884,9.522,9.133,3.289,0.0048,5.077,0.3075,0.057408,0.0000,0,0,,0.0444,,,0.726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.2506,-22.2958,36.7461,-3.05437,9.194,8.874,3.626,0.0055,4.854,0.2088,0.063291,0.0000,0,0,,0.0389,,,0.377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.3002,-22.5938,36.7102,-3.04452,9.001,8.610,3.081,0.0288,5.380,0.3724,0.053780,0.0000,0,0,,0.0432,,,0.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.3505,-23.1137,36.6394,-3.02558,8.702,8.348,2.933,0.0438,4.913,0.3003,0.051194,0.0000,0,0,,0.0392,,,0.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.4003,-23.3954,36.5960,-3.01423,8.547,8.095,3.222,0.0645,5.772,0.3774,0.056230,0.0000,0,0,,0.0412,,,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.4503,-23.9160,36.5097,-2.99305,8.247,7.862,3.403,0.0648,5.670,0.3256,0.059393,0.0000,0,0,,0.0419,,,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.5000,-24.1814,36.4615,-2.98235,8.087,7.862,3.735,0.0659,6.701,0.4453,0.065182,0.0000,0,0,,0.0433,,,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.5503,-24.6249,36.3730,-2.96395,7.812,7.658,4.239,0.0532,6.402,0.3172,0.073980,0.0000,0,0,,0.0394,,,0.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.6008,-24.8744,36.3187,-2.95322,7.494,7.489,4.742,0.0468,7.703,0.4615,0.082772,0.0000,0,0,,0.0434,,,0.460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.6502,-25.2867,36.2214,-2.93429,7.423,7.361,6.098,0.0279,7.520,0.2151,0.106429,0.0000,0,0,,0.0406,,,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.7003,-25.7548,36.0961,-2.90984,7.228,7.275,5.158,0.0153,8.287,0.5276,0.090017,0.0000,0,0,,0.0442,,,0.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.7508,-25.9175,36.0492,-2.90058,7.162,7.275,5.841,-0.0030,7.281,0.2549,0.101950,0.0000,0,0,,0.0438,,,0.591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.8005,-26.3645,35.9069,-2.87097,6.993,7.231,5.421,-0.0026,8.908,0.6117,0.094616,0.0000,0,0,,0.0434,,,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.8499,-26.7387,35.7766,-2.84400,6.869,7.227,7.442,-0.0273,10.048,0.4896,0.129881,0.0000,0,0,,0.0432,,,0.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.9004,-26.9433,35.7010,-2.82712,6.888,7.255,5.046,-0.0563,8.584,0.6890,0.088063,0.0000,0,0,,0.0435,,,0.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107.9507,-27.3084,35.5537,-2.79665,6.792,7.309,7.824,-0.0633,10.691,0.5816,0.136553,0.0000,0,0,,0.0439,,,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
